wid,practice,presentation_times,primed_word,first_seen,first_word,second_word,choice,choice_rt,typing_rt,word,response,response_rt,response_type
w1475180,True,"[1523, 636, 824, 1129]",duck,left,duck,bread,right,4112.0,5638.0,bread,bread,6343.0,correct
w1475180,False,"[911, 1796]",hat,left,horse,hat,right,2707.0,4117.0,hat,hat,4659.0,correct
w1475180,False,[1379],hay,left,computer,hay,left,1379.0,1796.0,computer,computer,3515.0,correct
w1475180,False,[1631],toilet,left,toilet,puzzle,left,1631.0,2279.0,toilet,toilet,3297.0,correct
w1475180,False,[1333],truck,left,truck,bag,left,1333.0,2063.0,truck,truck,3302.0,correct
w1475180,False,"[675, 1205]",eye,left,nut,eye,right,1880.0,2489.0,eye,eye,3067.0,correct
w1475180,False,[1081],milk,left,milk,pig,left,1081.0,1832.0,milk,milk,2597.0,correct
w1475180,False,"[675, 1414]",ear,left,ear,lawn,right,2089.0,2720.0,lawn,lawn,3677.0,correct
w1475180,False,"[714, 1406]",cake,left,cake,bee,right,2120.0,2726.0,bee,bee,3202.0,correct
w1475180,False,[1202],bear,left,bear,jeans,left,1202.0,1845.0,bear,bear,2323.0,correct
w1475180,False,[1380],flower,left,snake,flower,left,1380.0,2012.0,snake,snake,2805.0,correct
w1475180,False,[1188],drink,left,cat,drink,left,1188.0,1478.0,cat,cat,2452.0,correct
w1475180,False,"[761, 973]",heart,left,bird,heart,right,1734.0,2322.0,heart,heart,2977.0,correct
w1475180,False,[1238],fence,left,window,fence,left,1238.0,2002.0,window,window,2999.0,correct
w1475180,False,[1818],bed,left,bone,bed,left,1818.0,2680.0,bone,bones,3856.0,correct
w1475180,False,[1921],dog,left,dog,lion,left,1921.0,2769.0,dog,dog,3429.0,correct
w1475180,False,"[785, 2221, 1020]",volcano,left,volcano,potato,left,4026.0,4712.0,volcano,volcano,5821.0,correct
w1475180,False,"[767, 628, 1235]",door,left,egg,door,left,2630.0,2943.0,egg,egg,3796.0,correct
w1475180,False,"[618, 1493]",rabbit,left,apple,rabbit,right,2111.0,2558.0,rabbit,rabbit,3787.0,correct
w1475180,False,"[757, 1231]",sand,left,candle,sand,right,1988.0,2316.0,sand,sand,3086.0,correct
wfcbde35,True,"[1512, 776, 936, 960, 361]",jeans,left,bone,jeans,left,4545.0,5944.0,bone,bone,6505.0,correct
wfcbde35,False,"[1248, 2616]",lion,left,cat,lion,right,3864.0,4808.0,lion,lion,5505.0,correct
wfcbde35,False,"[904, 721, 976]",heart,left,heart,bear,left,2601.0,3144.0,heart,heart,3649.0,correct
wfcbde35,False,"[704, 1584]",computer,right,computer,flower,left,2288.0,2856.0,flower,flower,3617.0,correct
wfcbde35,False,[1744],egg,right,egg,pig,right,1744.0,2176.0,egg,egg,2753.0,correct
wfcbde35,False,"[776, 512, 800]",nut,left,horse,nut,left,2088.0,2728.0,horse,horse,3537.0,correct
wfcbde35,False,"[784, 1344]",door,left,door,sand,right,2128.0,2632.0,sand,sand,3121.0,correct
wfcbde35,False,"[1024, 1328]",drink,left,truck,drink,right,2352.0,2680.0,drink,drink,3449.0,correct
wfcbde35,False,"[600, 416, 432]",snake,left,snake,window,left,1448.0,2000.0,snake,snake,2785.0,correct
wfcbde35,False,"[657, 783, 976]",duck,left,duck,dog,left,2416.0,2792.0,duck,duck,3313.0,correct
wfcbde35,False,"[664, 376, 288]",toilet,left,toilet,eye,left,1328.0,2016.0,toilet,toilet,3041.0,correct
wfcbde35,False,"[1008, 280, 640]",hat,left,hat,potato,left,1928.0,2768.0,hat,hat,3065.0,correct
wfcbde35,False,"[704, 1369]",bee,left,bee,bread,right,2073.0,2393.0,bread,bread,3121.0,correct
wfcbde35,False,"[687, 417, 312]",fence,left,fence,rabbit,left,1416.0,1977.0,fence,fence,3280.0,correct
wfcbde35,False,[1208],puzzle,left,lawn,puzzle,left,1208.0,1833.0,lawn,lawn,2449.0,correct
wfcbde35,False,"[568, 1264]",hay,left,hay,bag,right,1832.0,2184.0,bag,bag,2953.0,correct
wfcbde35,False,"[632, 328, 376]",apple,left,cake,apple,left,1336.0,1840.0,cake,cake,2697.0,correct
wfcbde35,False,[1080],volcano,left,volcano,candle,left,1080.0,1592.0,volcano,volcano,2361.0,correct
wfcbde35,False,"[487, 1545]",ear,left,bird,ear,right,2032.0,2336.0,ear,ear,2713.0,correct
wfcbde35,False,"[672, 960]",bed,left,milk,bed,right,1632.0,2449.0,bed,bed,3465.0,correct
wf06a75b,True,"[426, 2035.5, 3237.9000000059605, 3632.2999999970198, 6038.0999999940395]",hat,left,hay,hat,left,15369.79999999702,16330.5,hay,pig,16741.59999999404,intrusion
wf06a75b,False,"[423.90000000596046, 476.0, 891.2999999970198, 642.9000000059605, 1288.7999999970198]",bear,left,pig,bear,left,3722.9000000059605,4017.6000000089407,pig,pig,4361.4000000059605,correct
wf06a75b,False,"[1251.7000000029802, 416.1000000089407, 1712.3999999910593]",volcano,left,drink,volcano,left,3380.2000000029802,3815.9000000059605,drink,drink,4390.600000008941,correct
wf06a75b,False,"[696.4000000059605, 482.29999999701977, 2027.8999999910593]",ear,left,ear,candle,left,3206.5999999940395,3494.7999999970198,ear,ear,3893.7000000029802,correct
wf06a75b,False,"[786.9000000059605, 708.8999999910593, 412.29999999701977]",door,left,window,door,left,1908.0999999940395,4326.79999999702,window,window,4950.9000000059605,correct
wf06a75b,False,"[611.7000000029802, 552.0999999940395, 375.6000000089407, 1172.2999999970198]",nut,right,lawn,nut,left,2711.7000000029802,3027.4000000059605,nut,pig,3354.4000000059605,intrusion
wf06a75b,False,[1446],snake,left,potato,snake,left,1446.0,1807.3999999910593,potato,potato,2583.0999999940395,correct
wf06a75b,False,"[709.7999999970198, 2678.0]",puzzle,left,dog,puzzle,right,3387.7999999970198,3696.7000000029802,puzzle,apple,4175.79999999702,intrusion
wf06a75b,False,"[607.8999999910593, 2651.6000000089407, 1182.7999999970198, 2108.8999999910593]",egg,left,computer,egg,right,6551.199999988079,7003.5,egg,egg,7418.0999999940395,correct
wf06a75b,False,"[550.2000000029802, 3444.3999999910593, 5232.0, 1280.0, 1096.2000000029802, 386.5, 259.29999999701977, 243.30000001192093, 298.0, 1906.5]",bed,left,jeans,bed,,,,,,,timeout
wf06a75b,False,"[1003.6000000089407, 892.8999999910593, 7063.70000000298]",heart,left,heart,bread,left,8960.20000000298,9335.70000000298,heart,heart,9935.60000000894,correct
wf06a75b,False,"[1028.3999999910593, 1368.300000011921]",rabbit,left,bone,rabbit,right,2396.7000000029802,2712.7000000029802,rabbit,rabbit,3479.0999999940395,correct
wf06a75b,False,"[734.6000000089407, 524.5, 5595.20000000298]",duck,left,horse,duck,left,6854.300000011921,7397.9000000059605,horse,horse,8069.20000000298,correct
wf06a75b,False,"[534.5, 572.2999999970198, 2316.4000000059605, 2115.0999999940395]",bee,left,bee,eye,right,5538.29999999702,5871.0,eye,eye,6177.70000000298,correct
wf06a75b,False,"[436.29999999701977, 591.5, 2553.300000011921]",fence,left,sand,fence,left,3581.1000000089407,3887.2000000029802,sand,hay,4403.0,intrusion
wf06a75b,False,"[548.2000000029802, 444.40000000596046, 2842.3999999910593]",truck,left,truck,bird,left,3835.0,4111.0,truck,truck,4714.100000008941,correct
wf06a75b,False,"[585.4000000059605, 2776.0999999940395]",flower,left,bag,flower,right,3361.5,3896.2000000029802,flower,flower,4555.20000000298,correct
wf06a75b,False,[1266.0999999940395],toilet,left,cake,toilet,left,1266.0999999940395,1806.8999999910593,cake,cake,2269.699999988079,correct
wf06a75b,False,"[384.09999999403954, 360.1000000089407, 1475.7999999970198]",apple,left,lion,apple,left,2220.0,2563.7999999970198,lion,lion,3191.2999999970198,correct
wf06a75b,False,"[692.7000000029802, 678.7000000029802, 301.29999999701977, 2071.2000000029802, 1291.2999999970198, 1060.0, 891.2999999970198]",cat,left,cat,milk,left,6986.5,7179.20000000298,cat,cat,7570.100000008941,correct
w89955d0,True,"[3.3999999910593033, 2822.0, 1373.7000000029802, 1330.7000000029802, 11848.5]",potato,left,window,potato,left,17378.29999999702,17863.19999998808,window,window,19239.19999998808,correct
w89955d0,False,"[900.9000000059605, 2258.7999999970198]",snake,left,bone,snake,right,3159.7000000029802,3453.5,snake,snake,4186.300000011921,correct
w89955d0,False,"[971.5999999940395, 1758.2999999970198]",sand,left,jeans,sand,right,2729.8999999910593,3022.0,sand,sand,3715.0,correct
w89955d0,False,"[905.0999999940395, 2393.4000000059605]",hay,right,hay,nut,left,3298.5,3738.5999999940395,nut,cat,4170.5,intrusion
w89955d0,False,"[796.2000000029802, 1724.9000000059605]",hat,left,fence,hat,right,2521.1000000089407,8420.60000000894,hat,hat,8957.79999999702,correct
w89955d0,False,"[839.5999999940395, 1741.5999999940395]",cat,right,cat,candle,left,2581.199999988079,3005.199999988079,candle,candle,4486.699999988079,correct
w89955d0,False,"[858.2000000029802, 1165.5999999940395, 1072.7999999970198]",drink,left,ear,drink,left,3096.5999999940395,7328.20000000298,,,,timeout
w89955d0,False,"[647.9000000059605, 1036.0, 1411.9000000059605]",apple,left,lawn,apple,left,3095.800000011921,3950.0,lawn,lawn,4620.9000000059605,correct
w89955d0,False,"[582.0, 1676.8999999910593]",eye,left,eye,volcano,right,2258.8999999910593,2557.8999999910593,volcano,volcano,12381.39999999106,correct
w89955d0,False,"[851.8000000119209, 1442.0999999940395]",bee,left,pig,bee,right,2293.9000000059605,2653.9000000059605,bee,bee,3087.7000000029802,correct
w89955d0,False,[3494.2999999970198],lion,right,lion,flower,right,3494.2999999970198,3923.0999999940395,lion,lion,4538.4000000059605,correct
w89955d0,False,[1726.7000000029802],egg,left,toilet,egg,left,1726.7000000029802,2171.5,toilet,toilet,2877.4000000059605,correct
w89955d0,False,"[615.7000000029802, 1524.2999999970198]",bear,left,dog,bear,right,2140.0,2455.1000000089407,bear,bear,2823.5,correct
w89955d0,False,"[849.6000000089407, 1271.7999999970198]",duck,left,duck,puzzle,right,2121.4000000059605,2411.7000000029802,puzzle,puzzle,3088.6000000089407,correct
w89955d0,False,"[1213.2999999970198, 1702.6000000089407]",rabbit,left,bird,rabbit,right,2915.9000000059605,3433.5999999940395,rabbit,rabbit,4478.0,correct
w89955d0,False,"[1037.0, 1278.2000000029802, 1130.0, 441.59999999403954]",heart,left,cake,heart,left,3886.7999999970198,7317.70000000298,cake,cake,8205.10000000894,correct
w89955d0,False,"[839.0, 867.6000000089407, 743.2000000029802]",bed,left,truck,bed,left,2449.800000011921,2757.800000011921,truck,truck,4077.1000000089407,correct
w89955d0,False,"[1010, 1270.7000000029802]",milk,left,bag,milk,right,2280.7000000029802,2455.9000000059605,milk,milk,3297.6000000089407,correct
w89955d0,False,"[631.9000000059605, 1149.7000000029802]",bread,left,bread,door,left,1781.6000000089407,2770.800000011921,bread,door,4408.20000000298,intrusion
w89955d0,False,"[909.8999999910593, 2305.0]",horse,left,computer,horse,left,3214.8999999910593,4509.0999999940395,computer,horse,5016.5999999940395,intrusion
w557904d,True,[2077.100000000559],sand,right,pig,sand,right,2077.100000000559,3235.4000000003725,pig,pig,4553.600000000559,correct
w557904d,False,"[677.5999999996275, 657.5, 1804]",jeans,left,jeans,flower,left,3139.0999999996275,4295.199999999255,jeans,jeans,6211.199999999255,correct
w557904d,False,"[621.4000000003725, 769.3999999994412, 590.2000000001863, 2426.4000000003725]",fence,right,rabbit,fence,left,4407.4000000003725,5294.200000000186,fence,picket,6700.0,other
w557904d,False,[2019.7000000001863],hay,right,hay,door,right,2019.7000000001863,2669.2000000001863,hay,hay,4709.300000000745,correct
w557904d,False,"[715.1000000005588, 2002.3999999994412]",horse,right,nut,horse,left,2717.5,3869.600000000559,horse,horse,5844.299999999814,correct
w557904d,False,"[1222.6000000005588, 1677.0]",lion,right,dog,lion,left,2899.600000000559,3663.0,lion,lion,4801.200000000186,correct
w557904d,False,"[1073.0999999996275, 708.1000000005588, 794.0]",lawn,right,lawn,toilet,right,2575.2000000001863,3294.0,lawn,lawn,4540.0,correct
w557904d,False,"[911.5999999996275, 888.6000000005588]",snake,right,bed,snake,left,1800.2000000001863,2731.2999999998137,snake,snake,4503.0,correct
w557904d,False,"[653.5999999996275, 3162.9000000003725, 1909.699999999255]",window,right,egg,window,right,5726.199999999255,6657.899999999441,egg,egg,8044.199999999255,correct
w557904d,False,"[683.8999999994412, 1142.9000000003725, 1437.2999999998137, 1237.4000000003725]",eye,right,eye,puzzle,left,4501.5,5205.700000000186,puzzle,puzzle,7346.399999999441,correct
w557904d,False,"[660.7999999998137, 1691.4000000003725]",computer,right,drink,computer,left,2352.2000000001863,3356.7999999998137,computer,computer,5673.0999999996275,correct
w557904d,False,"[836.7000000001863, 1264.5]",bee,right,duck,bee,left,2101.2000000001863,2759.5,bee,bee,3587.100000000559,correct
w557904d,False,"[700.4000000003725, 1723.5]",bear,right,bird,bear,left,2423.9000000003725,2951.100000000559,bear,bear,4171.300000000745,correct
w557904d,False,"[640.2000000001863, 1251.2999999998137]",volcano,right,bag,volcano,left,1891.5,2637.9000000003725,volcano,volcano,5393.600000000559,correct
w557904d,False,"[662.3999999994412, 1813.1000000005588]",cake,right,apple,cake,left,2475.5,2960.0,cake,cake,5192.200000000186,correct
w557904d,False,"[698.8999999994412, 941.7999999998137, 971.4000000003725]",heart,right,heart,hat,right,2612.0999999996275,3155.199999999255,heart,heart,5098.0,correct
w557904d,False,[1542.9000000003725],milk,right,milk,bread,right,1542.9000000003725,2032.5,milk,milk,3486.5,correct
w557904d,False,"[622.1999999992549, 1828.5]",potato,right,truck,potato,left,2450.699999999255,3064.199999999255,potato,potato,5793.0999999996275,correct
w557904d,False,"[614.4000000003725, 562.7000000001863, 454.19999999925494]",cat,right,cat,candle,right,1631.2999999998137,2246.5,cat,cat,3183.600000000559,correct
w557904d,False,"[661.9000000003725, 2016.8999999994412]",ear,left,bone,ear,right,2678.7999999998137,3264.4000000003725,ear,ear,4096.9000000003725,correct
w876dcb8,True,"[1455, 1729, 732.0000000001164]",jeans,left,jeans,potato,left,3916.0000000001164,4604.0,jeans,jeans,6734.0,correct
w876dcb8,False,"[719, 1576]",fence,left,fence,snake,left,2295.0,3615.0,fence,fence,6600.0,correct
w876dcb8,False,"[896, 1156, 684]",window,left,window,bed,left,2736.0,3340.0,window,window,4145.0,correct
w876dcb8,False,"[1039, 727, 717]",eye,left,nut,eye,left,2483.0,2904.0,nut,nut,3536.0,correct
w876dcb8,False,"[1066.0, 1832.0]",bone,left,bone,toilet,right,2898.0,3356.0,toilet,toilet,4245.0,correct
w876dcb8,False,"[1018.9999999998836, 1022, 611]",pig,left,pig,duck,left,2651.9999999998836,3202.0,pig,pig,3675.9999999998836,correct
w876dcb8,False,"[839.0, 1027.0000000001164]",lawn,left,lawn,bread,right,1866.0000000001164,2310.0,bread,bread,3100.0,correct
w876dcb8,False,"[680, 2261]",hat,left,hat,puzzle,left,2941.0,3811.0,hat,hat,4265.0,correct
w876dcb8,False,"[668, 945, 712]",bird,left,cat,bird,left,2325.0,2751.0,cat,cat,3423.0,correct
w876dcb8,False,"[628.0, 1628.0]",hay,left,milk,hay,right,2256.0,2688.0,hay,hay,3554.0,correct
w876dcb8,False,"[558.9999999998836, 1071]",flower,left,flower,computer,left,1629.9999999998836,1986.9999999998836,flower,flower,2820.9999999998836,correct
w876dcb8,False,"[1369, 1136]",bee,left,bear,bee,right,2505.0,2820.0,bee,bee,3368.0,correct
w876dcb8,False,"[605.0, 1104.0]",door,left,door,truck,right,1709.0,2114.0000000001164,truck,truck,2922.0000000001164,correct
w876dcb8,False,"[1217.9999999998836, 1388.0000000001164, 1135.9999999998836]",sand,left,heart,sand,left,3741.9999999998836,4082.0,heart,heart,4938.999999999884,correct
w876dcb8,False,"[683, 1319]",rabbit,left,egg,rabbit,left,2002.0,2360.0,egg,egg,2857.0,correct
w876dcb8,False,"[887, 955.0000000001164]",drink,left,volcano,drink,right,1842.0000000001164,2118.0,drink,drink,2837.0000000001164,correct
w876dcb8,False,"[817.0000000001164, 1341.0]",apple,left,apple,horse,right,2158.0000000001164,2687.0000000001164,horse,horse,3480.0,correct
w876dcb8,False,"[671.0000000001164, 621.9999999998836]",cake,left,lion,cake,right,1293.0,2221.0,cake,cake,3124.0,correct
w876dcb8,False,"[574, 996]",bag,left,bag,ear,left,1570.0,2012.0,bag,bag,2533.0,correct
w876dcb8,False,"[664, 1432]",candle,left,dog,candle,right,2096.0,2389.0,candle,candle,3038.0,correct
wc4985a6,True,[2207.5999999046326],bear,left,jeans,bear,left,2207.5999999046326,3200.7999999523163,jeans,jeans,4129.699999928474,correct
wc4985a6,False,[1711.8999999761581],flower,left,flower,eye,left,1711.8999999761581,2400.0,flower,flower,3791.6999999284744,correct
wc4985a6,False,[1783.5],lion,left,lion,bird,left,1783.5,2183.1999999284744,lion,lion,3072.1999999284744,correct
wc4985a6,False,[2305.5],bag,left,cat,bag,left,2305.5,2560.7999999523163,cat,cat,3112.5,correct
wc4985a6,False,[1391.8999999761581],rabbit,left,sand,rabbit,left,1391.8999999761581,1935.3000000715256,sand,sand,2903.100000023842,correct
wc4985a6,False,"[2247.0, 1816.9000000953674]",toilet,left,toilet,door,right,4063.9000000953674,5014.200000047684,door,door,5903.200000047684,correct
wc4985a6,False,[1359.9000000953674],dog,left,egg,dog,left,1359.9000000953674,1942.5,egg,egg,2567.9000000953674,correct
wc4985a6,False,[1559.8999999761581],horse,left,apple,horse,left,1559.8999999761581,2047.6000000238419,apple,appl,2759.600000023842,correct
wc4985a6,False,[1376.3999999761581],bee,left,bed,bee,left,1376.3999999761581,1823.8999999761581,bed,bed,2567.899999976158,correct
wc4985a6,False,[1223.5999999046326],puzzle,left,milk,puzzle,left,1223.5999999046326,1704.1999999284744,milk,milk,2519.899999976158,correct
wc4985a6,False,"[1065.2999999523163, 1502.1000000238419]",lawn,left,bread,lawn,right,2567.399999976158,3080.0,lawn,lawn,3800.1999999284744,correct
wc4985a6,False,[4096.900000095367],bone,left,bone,computer,left,4096.900000095367,5472.400000095367,bone,bone,6273.0,correct
wc4985a6,False,[1623.5],duck,left,duck,candle,left,1623.5,2223.399999976158,duck,duck,3055.0,correct
wc4985a6,False,[1007.5999999046326],truck,left,truck,hay,left,1007.5999999046326,1591.8999999761581,truck,truck,2615.6999999284744,correct
wc4985a6,False,[1295.3999999761581],potato,left,potato,snake,left,1295.3999999761581,1999.2000000476837,potato,potatoe,9808.5,correct
wc4985a6,False,[855.2000000476837],heart,left,heart,ear,left,855.2000000476837,1247.2999999523163,heart,heart,2207.100000023842,correct
wc4985a6,False,[2477.8000000715256],hat,left,hat,fence,left,2477.8000000715256,2805.5,hat,hat,3400.100000023842,correct
wc4985a6,False,[953.6000000238419],drink,left,drink,nut,left,953.6000000238419,1433.3000000715256,drink,drink,2368.100000023842,correct
wc4985a6,False,[1351.8000000715256],cake,left,cake,volcano,left,1351.8000000715256,1800.1000000238419,cake,cake,2416.100000023842,correct
wc4985a6,False,[1639.6000000238419],window,left,window,pig,left,1639.6000000238419,2368.0,window,window,3247.7000000476837,correct
w8a51060,True,"[687.1999999880791, 729.8999999761581, 337.69999998807907, 136.30000001192093, 750.4000000357628, 307.5, 219.89999997615814, 104.39999997615814, 10630.0, 4971.100000023842]",window,left,window,bone,left,18874.399999976158,20117.69999998808,window,dog,20480.299999952316,intrusion
w8a51060,False,"[1985.3999999761581, 2381.0, 324.2000000476837, 1458.699999988079]",lawn,right,lawn,bee,left,6149.300000011921,10112.399999976158,bee,mower,10598.600000023842,intrusion
w8a51060,False,"[543.6999999880791, 922.0, 997.3000000119209]",puzzle,right,puzzle,computer,right,2463.0,3192.199999988079,puzzle,puzzle,3884.699999988079,correct
w8a51060,False,"[435.30000001192093, 12464.100000023842, 1698.699999988079]",nut,right,nut,bed,,,,,,,timeout
w8a51060,False,"[43.5, 395.5, 1884.7000000476837]",door,left,door,toilet,left,2323.7000000476837,2823.600000023842,door,door,3248.2000000476837,correct
w8a51060,False,"[374.5, 756.5999999642372, 307.0, 253.60000002384186, 83.60000002384186, 127.0, 75.89999997615814, 136.39999997615814, 3257.900000035763]",hat,right,hat,fence,right,5372.5,5581.399999976158,hat,hat,5808.199999988079,correct
w8a51060,False,"[416.9000000357628, 470.0, 2613.0]",volcano,right,bread,volcano,right,3499.900000035763,3828.300000011921,bread,bread,4222.100000023842,correct
w8a51060,False,"[424.9000000357628, 4179.699999988079]",ear,left,truck,ear,right,4604.600000023842,4761.0,ear,ear\,5448.0,correct
w8a51060,False,"[587.8000000119209, 744.1999999880791, 4518.899999976158]",bird,right,bird,bear,right,5850.899999976158,6083.599999964237,bird,bird,6393.899999976158,correct
w8a51060,False,"[387.10000002384186, 8458.699999988079]",cat,right,egg,cat,left,8845.800000011921,9032.900000035763,cat,rabbit,9744.100000023842,intrusion
w8a51060,False,"[477.0, 2346.7999999523163, 4512.200000047684]",milk,right,milk,apple,right,7336.0,7567.0,milk,milk,8043.0,correct
w8a51060,False,"[195.9000000357628, 2017.699999988079]",pig,right,pig,horse,left,2213.600000023842,2398.0,horse,horse,2870.400000035763,correct
w8a51060,False,"[367.5, 731.1999999880791, 2255.800000011921]",lion,left,lion,rabbit,right,3354.5,4124.399999976158,rabbit,lion,4712.5,intrusion
w8a51060,False,"[491.5999999642372, 2618.100000023842]",drink,left,duck,drink,right,3109.699999988079,3612.7999999523163,drink,drink,3996.899999976158,correct
w8a51060,False,"[381.9000000357628, 841.8999999761581, 8724.199999988079, 517.8000000119209]",hay,left,hay,bag,right,10465.800000011921,10790.0,bag,bag,11041.400000035763,correct
w8a51060,False,"[439.4000000357628, 2481.7999999523163]",flower,left,potato,flower,right,2921.199999988079,3237.800000011921,flower,flower,3624.100000023842,correct
w8a51060,False,"[341.19999998807907, 2745.800000011921]",jeans,left,jeans,heart,right,3087.0,3310.7999999523163,heart,heart,3748.7999999523163,correct
w8a51060,False,"[439.89999997615814, 1188.199999988079, 1015.6000000238419]",candle,left,candle,dog,left,2643.699999988079,3058.2999999523163,candle,candle,3580.599999964237,correct
w8a51060,False,"[431.19999998807907, 560.8000000119209, 6261.399999976158]",sand,left,eye,sand,left,7253.399999976158,7711.5,eye,bird,8002.399999976158,intrusion
w8a51060,False,"[456.5, 914.5, 561.1000000238419]",snake,left,cake,snake,left,1932.1000000238419,2240.399999976158,cake,cake,2633.300000011921,correct
w8b257f5,True,[3332.2000000029802],cat,left,snake,cat,left,3332.2000000029802,4921.9000000059605,snake,snake,6358.100000008941,correct
w8b257f5,False,"[2207.9000000059605, 1890.7999999970198]",drink,left,drink,truck,right,4098.70000000298,5021.20000000298,truck,truck,7375.600000008941,correct
w8b257f5,False,"[2356.699999988079, 1673.300000011921, 416.5]",candle,left,apple,candle,left,4446.5,6395.899999991059,apple,apple,8036.29999999702,correct
w8b257f5,False,"[2794.7000000029802, 730.7999999970198, 531.5]",bag,left,bread,bag,left,4057.0,4979.20000000298,bread,bread,6632.29999999702,correct
w8b257f5,False,"[2106, 1702.1000000089407]",computer,left,computer,door,right,3808.1000000089407,4439.800000011921,door,door,5585.600000008941,correct
w8b257f5,False,"[1033.1000000089407, 1071.7999999970198, 855.9000000059605, 819.5999999940395]",milk,left,milk,rabbit,right,3780.4000000059605,5319.5,rabbit,rabbit,6430.5,correct
w8b257f5,False,"[1475.5999999940395, 817.1000000089407, 914.1999999880791]",lawn,left,pig,lawn,left,3206.8999999910593,3867.2000000029802,pig,pig,4472.0,correct
w8b257f5,False,"[996.8000000119209, 1443.0]",hay,left,hay,fence,right,2439.800000011921,3149.2000000029802,fence,fence,4228.600000008941,correct
w8b257f5,False,"[861.7999999970198, 1710.0]",bone,left,lion,bone,right,2571.7999999970198,3048.0,bone,bone,3757.0999999940395,correct
w8b257f5,False,"[897.8000000119209, 1335.699999988079]",bee,left,bee,eye,right,2233.5,2736.1000000089407,eye,eye,5685.4000000059605,correct
w8b257f5,False,"[692.3000000119209, 2072.5999999940395]",ear,left,egg,ear,right,2764.9000000059605,3268.9000000059605,ear,ear,3922.800000011921,correct
w8b257f5,False,"[812.2000000029802, 1503.6000000089407, 2711.5999999940395]",bed,left,window,bed,left,5027.4000000059605,6531.600000008941,window,window,7638.800000011921,correct
w8b257f5,False,"[529.9000000059605, 679.2999999970198, 1563.4000000059605]",nut,left,duck,nut,left,2772.6000000089407,3573.2999999970198,duck,duck,4424.600000008941,correct
w8b257f5,False,"[846.7999999970198, 1601.7999999970198]",flower,left,flower,potato,right,2448.5999999940395,3036.2000000029802,potato,potato,5667.5999999940395,correct
w8b257f5,False,"[1154.2000000029802, 618.2000000029802, 1964.5999999940395]",volcano,left,jeans,volcano,left,3737.0,4185.5,jeans,jeans,5104.5,correct
w8b257f5,False,"[583.0999999940395, 2123.4000000059605, 567.1999999880791]",toilet,left,toilet,heart,left,3273.699999988079,4144.0999999940395,toilet,toilet,5265.0,correct
w8b257f5,False,"[1030.7000000029802, 1285.7999999970198]",sand,left,sand,dog,right,2316.5,2832.6000000089407,dog,dog,3343.7000000029802,correct
w8b257f5,False,"[510.20000000298023, 1237.2000000029802]",puzzle,left,puzzle,horse,right,1747.4000000059605,2474.2999999970198,horse,horse,3746.9000000059605,correct
w8b257f5,False,"[679.1999999880791, 2521.2000000029802, 1238.2000000029802]",bear,left,bear,hat,left,4438.5999999940395,5871.29999999702,bear,bear,6609.5,correct
w8b257f5,False,"[2801.5, 1373.2999999970198, 1144.0]",cake,left,bird,cake,left,5318.79999999702,5859.79999999702,bird,bird,7241.4000000059605,correct
w1d512b3,True,[2211.399999976158],window,left,window,door,left,2211.399999976158,3489.0999999940395,window,window,8826.0,correct
w1d512b3,False,"[670.2000000178814, 2696.9000000059605]",dog,left,bird,dog,right,3367.100000023842,4635.600000023842,dog,dog,5116.600000023842,correct
w1d512b3,False,"[1614.5999999940395, 840.9000000059605, 3309.5999999940395]",puzzle,left,puzzle,drink,left,5765.0999999940395,6674.9000000059605,puzzle,puzzle,8140.0,correct
w1d512b3,False,"[525.9000000059605, 320.19999998807907, 1471.199999988079]",egg,left,pig,egg,left,2317.2999999821186,3024.199999988079,pig,pig,3757.5,correct
w1d512b3,False,"[640.5, 1968.4000000059605]",duck,left,duck,lawn,right,2608.9000000059605,3502.5,lawn,lawn,4626.5,correct
w1d512b3,False,[1595.1000000238419],bone,left,bone,computer,left,1595.1000000238419,1984.4000000059605,bone,bone,2872.100000023842,correct
w1d512b3,False,"[786.8000000119209, 486.7999999821186, 320.7000000178814, 1515.199999988079]",bear,left,cake,bear,right,3109.5,3573.300000011921,bear,bear,4963.300000011921,correct
w1d512b3,False,[1642.4000000059605],volcano,left,sand,volcano,left,1642.4000000059605,2484.9000000059605,sand,sand,3181.0999999940395,correct
w1d512b3,False,[1455.1000000238419],cat,left,cat,toilet,left,1455.1000000238419,2192.5,cat,cat,3207.100000023842,correct
w1d512b3,False,[1927.5999999940395],apple,left,nut,apple,left,1927.5999999940395,2796.800000011921,nut,nut,3487.699999988079,correct
w1d512b3,False,[3040.0999999940395],bread,left,bread,hat,left,3040.0999999940395,3953.7000000178814,bread,bread,5132.700000017881,correct
w1d512b3,False,"[530.1999999880791, 343.2000000178814, 1403.2999999821186]",bee,left,flower,bee,left,2276.699999988079,3280.5999999940395,flower,flower,4344.9000000059605,correct
w1d512b3,False,[1633.5999999940395],horse,right,horse,bag,right,1633.5999999940395,2448.5,horse,horse,3613.0999999940395,correct
