wid,practice,image,kind,rt,response
w3043bc8,False,theater/sun_augboomebjfniikq,new,807.0,new
w3043bc8,False,skiresort/sun_aijypnsissxbdxyj,old,750.0,new
w3043bc8,False,musuem/sun_alsgupdkmpsptlos,new,1034.0,new
w3043bc8,False,vineyard/sun_agfdrmftdzokxtnc,old,711.0,new
w3043bc8,False,campsite/sun_agjhcohmxuuaimig,new,733.0,new
w3043bc8,False,forest/sun_abvrazjxgpqhvszy,old,690.0,old
w3043bc8,False,bookstore/sun_arnqlbdckkrvjqjj,new,570.0,new
w3043bc8,False,restaurant/sun_anyzuaevahatwgti,new,712.0,new
w3043bc8,False,grocery/sun_ahmoznrxomkgrris,new,738.0,new
w3043bc8,False,forest/sun_atohvclowaousrfh,new,642.0,new
w3043bc8,False,vineyard/sun_aioxamlvtxhpnzzt,new,698.0,new
w3043bc8,False,auditorium/sun_ahwnrxacspjqqqfm,old,812.0,old
w3043bc8,False,grocery/sun_ajfkrdilcurxubxd,old,686.0,old
w4d342a5,True,castle/sun_alsmelmsufuoupht,old,2964.0,old
w4d342a5,False,underwater/sun_azotfggtynldgbwm,new,1009.0,new
w4d342a5,False,roof/sun_aqxzijexicadnjja,old,709.0,old
w4d342a5,False,tower/sun_avnkmtvvzgltezto,old,977.0,new
w4d342a5,False,greenhouse/sun_apjhtwdcpezmnlze,new,748.0,new
w4d342a5,False,downtown/sun_acbmuljpyqdcboxt,old,849.0,new
w4d342a5,False,airport/sun_aelkzcvlquyyzxlu,old,798.0,old
w4d342a5,False,computerroom/sun_atznfxhjiiugbvxi,new,1050.0,new
w4d342a5,False,bookstore/sun_arnqlbdckkrvjqjj,new,1065.0,new
w4d342a5,False,vineyard/sun_apdbcyzwitltnzyz,old,755.0,new
w4d342a5,False,musuem/sun_argfiirfjlkefabp,new,687.0,new
w4d342a5,False,bookstore/sun_aalyndhausktwxbc,old,624.0,old
w4d342a5,False,temple/sun_ahuwbjbhgegvnlsq,old,632.0,old
w4d342a5,False,temple/sun_aapfmtbuxevwbxck,new,874.0,new
w4d342a5,False,tower/sun_augaqwzgrksvvsgf,new,1060.0,new
w4d342a5,False,windmill/sun_agijhczjktkzvxys,old,804.0,old
w4d342a5,False,grocery/sun_ajxqnbvuflmzhcig,new,801.0,new
w4d342a5,False,subway/sun_akifaegxlwcrziyq,old,761.0,old
w4d342a5,False,computerroom/sun_aagspgyvjmoiytfb,old,831.0,old
w4d342a5,False,river/sun_ahmmzoezbuevqzjm,new,873.0,new
w4d342a5,False,warehouse/sun_abdmrgvlsfpsgxyu,old,654.0,old
w4d342a5,False,windmill/sun_acijpcruwskdzwbx,new,610.0,new
w4d342a5,False,laundryroom/sun_dftejcrhqzltgvmr,new,801.0,new
w4d342a5,False,ranch/sun_ayvjppkciavpdbhs,old,715.0,old
w4d342a5,False,beach/sun_aatjakozddkxujut,old,754.0,old
w4d342a5,False,footballfield/sun_aegayohtofbvbdoa,old,635.0,old
w4d342a5,False,musuem/sun_agblrnoilxeknben,old,638.0,old
w4d342a5,False,waterfall/sun_adtiwvbnsxsyohuw,new,1135.0,new
w4d342a5,False,restaurant/sun_agxfoksoiibofpna,old,1110.0,new
w4d342a5,False,street/sun_aqzrscvtljhimvtf,old,1352.0,old
w4d342a5,False,railway/sun_aprfapnfngmvbixm,old,1187.0,old
w4d342a5,False,forest/sun_anfpmkqemzwfixbm,old,964.0,new
w4d342a5,False,auditorium/sun_amnlhuknqqtssrhl,old,927.0,new
w4d342a5,False,footballfield/sun_ahqkbelqgjflpbjo,new,931.0,new
w4d342a5,False,sky/sun_alpjwwozdavjucpu,new,942.0,new
w4d342a5,False,tenniscourt/sun_akifkmvcnuzulsxa,new,967.0,new
w4d342a5,False,auditorium/sun_aiheutdgogkujwri,new,670.0,new
w4d342a5,False,house/sun_aangbuylfvckqqoo,old,868.0,old
w4d342a5,False,roof/sun_airvzklrdchyytiu,new,738.0,new
w4d342a5,False,house/sun_aacohnpwcrythslq,new,734.0,new
w4d342a5,False,grocery/sun_ajfkrdilcurxubxd,old,1457.0,old
w4d342a5,False,volcano/sun_aetnikjhplqgsznx,old,896.0,old
w4d342a5,False,kitchen/sun_akzumputqvdvtqbq,old,658.0,old
w4d342a5,False,ziggurat/fig1,new,1166.0,new
w4d342a5,False,theater/sun_ahtaknlqeslujgbq,new,746.0,new
w4d342a5,False,kitchen/sun_alazdvaixpjtegwg,new,732.0,new
w4d342a5,False,river/sun_auvfucpnqlcaddzs,old,1011.0,old
w4d342a5,False,skiresort/sun_aczexzwhbzruewdm,new,1384.0,new
w4d342a5,False,waterfall/sun_bbvrdmjbnzoaqrmp,old,809.0,new
w4d342a5,False,ranch/sun_airsfxbouimobamd,new,718.0,new
w4d342a5,False,downtown/sun_bshiuzzrrjsniwbh,new,583.0,new
w4d342a5,False,theater/sun_abldnlzotzlgclky,old,769.0,old
w4d342a5,False,tenniscourt/sun_ajmzjgescxgcfhdp,old,768.0,old
w4d342a5,False,underwater/sun_axbjbqawtejfugwt,old,748.0,old
w4d342a5,False,pool/sun_ammyodxmkwfauuzp,old,739.0,new
w4d342a5,False,shoppingmall/sun_asbknkxckcdqmjml,old,771.0,old
w4d342a5,False,subway/sun_amwmhabnpkxinmtz,new,825.0,new
w4d342a5,False,campsite/sun_amejpvolcgftwwch,old,783.0,old
w4d342a5,False,warehouse/sun_ahkbykndmtongifl,new,1035.0,new
w4d342a5,False,gym/sun_agptlflfgabhuxym,new,777.0,new
w4d342a5,False,laundryroom/sun_aloupfszgaghffll,old,641.0,new
w4d342a5,False,greenhouse/sun_bmkhcqoxkpbmqplr,old,661.0,old
w4d342a5,False,shoppingmall/sun_abmhoudmvlbwstuf,new,774.0,new
w4d342a5,False,ziggurat/sun_adajysluigplgxal,old,642.0,old
w4d342a5,False,castle/sun_apvtpjdfgucfbnsd,new,632.0,new
w4d342a5,False,vineyard/sun_aotjqpvjaukupppc,new,760.0,new
w4d342a5,False,railway/sun_azmvasvseueupvyd,new,1016.0,new
w4d342a5,False,gym/sun_akecysmtkjijrbqr,old,2192.0,old
w4d342a5,False,forest/sun_almbxcurjahdxery,new,637.0,new
w4d342a5,False,campsite/sun_arbodmznqjwtkkya,new,851.0,new
w4d342a5,False,volcano/sun_axyqizdexdgrtfie,new,612.0,new
w4d342a5,False,airport/sun_akhqgzrrubgnwzpa,new,1031.0,new
w4d342a5,False,sky/sun_aczjsyhtqawbyyer,old,582.0,new
w4d342a5,False,garage/sun_davtjcuielbxnyza,new,639.0,new
w4d342a5,False,garage/sun_dfvgejtxiljzbywb,old,705.0,old
w4d342a5,False,street/sun_amjwoyuxrszlicsb,new,741.0,new
w4d342a5,False,beach/sun_aacgcodmtsyjjmbx,new,768.0,new
w4d342a5,False,pool/sun_antxeexzhaspkvlj,new,2340.0,new
w4d342a5,False,restaurant/sun_adozleohzzjtcftc,new,1489.0,new
w4d342a5,False,skiresort/sun_aqtrvlzivijhozcl,old,785.0,old
wa17c89f,True,river/sun_advruofhmqeyqmbx,old,2186.0,new
wa17c89f,False,downtown/sun_bubeehcgngkyqymr,old,1949.0,new
wa17c89f,False,underwater/sun_aojrtoikxmtgzchi,new,958.0,new
wa17c89f,False,airport/sun_akhqgzrrubgnwzpa,new,1078.0,old
wa17c89f,False,railway/sun_aqddawzjzkqycxjc,new,1070.0,new
wa17c89f,False,computerroom/sun_atznfxhjiiugbvxi,old,786.0,old
wa17c89f,False,skiresort/sun_aijypnsissxbdxyj,old,1238.0,old
wa17c89f,False,beach/sun_aabhqzsffoeycgje,old,1353.0,old
wa17c89f,False,airport/sun_aajqjnzswlmdcmyl,old,1010.0,old
wa17c89f,False,bookstore/sun_arnqlbdckkrvjqjj,new,899.0,new
wa17c89f,False,castle/sun_aduovtnrsmdtcpie,old,1329.0,old
wa17c89f,False,musuem/sun_aspbwvercyqvrrkn,old,1079.0,old
wa17c89f,False,waterfall/sun_ajezvlkzdsjjdnjm,new,1476.0,new
wa17c89f,False,sky/sun_awdlpzaohypbcfjk,new,1293.0,new
wa17c89f,False,railway/sun_azmvasvseueupvyd,old,896.0,old
wa17c89f,False,subway/sun_abufzioeatuizeoh,old,767.0,old
wa17c89f,False,greenhouse/sun_apjhtwdcpezmnlze,new,783.0,new
wa17c89f,False,shoppingmall/sun_abmhoudmvlbwstuf,new,721.0,new
wa17c89f,False,musuem/sun_akxippvbzxkxmejj,new,696.0,new
wa17c89f,False,shoppingmall/sun_ayhhurcrocmglxyx,old,920.0,old
wa17c89f,False,campsite/sun_arwteuvpegqctvcg,old,786.0,old
wa17c89f,False,vineyard/sun_apdbcyzwitltnzyz,old,724.0,new
wa17c89f,False,house/sun_aswyksckmfyarwfk,new,763.0,new
wa17c89f,False,greenhouse/sun_bxiwqwbzndahlxxp,old,780.0,old
wa17c89f,False,windmill/sun_aagvxopinmvnjsdt,old,1287.0,new
wa17c89f,False,subway/sun_aoelchwqhnnizmrp,new,1343.0,new
wa17c89f,False,warehouse/sun_aivgpdzlwqiklrwe,new,944.0,new
wa17c89f,False,forest/sun_atohvclowaousrfh,new,709.0,new
wa17c89f,False,ziggurat/sun_adajysluigplgxal,old,752.0,old
wa17c89f,False,auditorium/sun_ahwuhefoqkvitxnk,new,833.0,new
wa17c89f,False,restaurant/sun_aiyfhlpenzexmqoi,old,793.0,old
wa17c89f,False,gym/sun_agptlflfgabhuxym,new,1165.0,new
wa17c89f,False,bookstore/sun_avsybhiblxqxcayh,old,899.0,old
wa17c89f,False,house/sun_azzyyehcunxuhihg,old,808.0,new
wa17c89f,False,tenniscourt/sun_abhryuvnxasmofva,new,1335.0,new
wa17c89f,False,temple/sun_asirkyjruyeentuc,new,680.0,new
wa17c89f,False,volcano/sun_alxwigenocbauhzw,new,807.0,new
wa17c89f,False,restaurant/sun_afgriceqykrjokmt,new,901.0,new
wa17c89f,False,street/sun_amwdevcpkorkaqcv,old,763.0,new
wa17c89f,False,footballfield/sun_ahqkbelqgjflpbjo,old,661.0,new
wa17c89f,False,warehouse/sun_abdmrgvlsfpsgxyu,old,790.0,old
wa17c89f,False,skiresort/sun_agpfoakkwrzedbll,new,725.0,new
wa17c89f,False,tenniscourt/sun_ayyvmiocpgbwlgot,old,783.0,old
wa17c89f,False,laundryroom/sun_adldglebrfdkcxwu,old,756.0,old
wa17c89f,False,garage/sun_dqhbnkldvcwhjinp,old,929.0,old
wa17c89f,False,ranch/sun_amqejeymhjlanyvr,old,785.0,old
wa17c89f,False,pool/sun_amnkmeojepioccty,old,698.0,old
wa17c89f,False,ziggurat/fig2,new,922.0,old
wa17c89f,False,forest/sun_almbxcurjahdxery,old,2993.0,new
wa17c89f,False,street/sun_aaeluqrkikjbtquv,new,699.0,new
wa17c89f,False,grocery/sun_ajxqnbvuflmzhcig,new,824.0,new
wa17c89f,False,underwater/sun_ajzucqttdjcknlvx,old,875.0,old
wa17c89f,False,roof/sun_aqhqmhidvlrpfhie,new,734.0,new
wa17c89f,False,campsite/sun_agjhcohmxuuaimig,new,881.0,new
wa17c89f,False,grocery/sun_ahmoznrxomkgrris,old,752.0,old
wa17c89f,False,castle/sun_aqdmndojwupcntcn,new,1073.0,new
wa17c89f,False,tower/sun_asjapgpmkkhijtma,new,615.0,new
wa17c89f,False,river/sun_abktmmreusnujejq,new,881.0,new
wa17c89f,False,theater/sun_abldnlzotzlgclky,new,598.0,new
wa17c89f,False,ranch/sun_ajxvkybqisznlxgg,new,939.0,new
wa17c89f,False,tower/sun_akmnewliaqefdugs,old,784.0,old
wa17c89f,False,downtown/sun_ahtmvwmmrlbrfchd,new,647.0,new
wa17c89f,False,kitchen/sun_ajmwiafzffjerzeb,old,832.0,old
wa17c89f,False,temple/sun_aiqyivjtsjhjgqur,old,613.0,new
wa17c89f,False,beach/sun_acbeypdvskqxwbrf,new,923.0,new
wa17c89f,False,windmill/sun_adstnygbbvkhooog,new,635.0,new
wa17c89f,False,theater/sun_augboomebjfniikq,old,1076.0,old
wa17c89f,False,pool/sun_ammyodxmkwfauuzp,new,727.0,new
wa17c89f,False,auditorium/sun_akzbbqivzbpbnjbz,old,940.0,new
wa17c89f,False,vineyard/sun_adcctdabyxmhioeg,new,771.0,new
wa17c89f,False,sky/sun_agaqzpqhbcmmvisy,old,1557.0,new
wa17c89f,False,footballfield/sun_afihcbvbdxmnexyh,new,640.0,new
wa17c89f,False,waterfall/sun_ahssvsymysusmiqw,old,831.0,old
wa17c89f,False,volcano/sun_amntiizmakyntrnx,old,1202.0,old
wa17c89f,False,laundryroom/sun_aloupfszgaghffll,new,667.0,new
wa17c89f,False,kitchen/sun_asrcfjusjydonoin,new,555.0,new
wa17c89f,False,roof/sun_awskptrfuzjyjwes,old,632.0,new
wa17c89f,False,gym/sun_aljefikdfqefidfc,old,887.0,old
wa17c89f,False,garage/sun_dswqerijtizeqkhu,new,639.0,new
wa17c89f,False,computerroom/sun_akcjvpjqukkdanyo,new,676.0,new
wb85dab7,True,beach/sun_abylvpgvhrpaxgnk,new,1807.0,new
wb85dab7,False,airport/sun_aajqjnzswlmdcmyl,new,1043.0,old
wb85dab7,False,greenhouse/sun_bhxqibazllyrcpje,new,865.0,new
wb85dab7,False,bookstore/sun_arnqlbdckkrvjqjj,new,864.0,new
wb85dab7,False,computerroom/sun_atznfxhjiiugbvxi,new,664.0,new
wb85dab7,False,house/sun_admwlghhtfixlbsf,new,1205.0,new
wb85dab7,False,auditorium/sun_amnlhuknqqtssrhl,new,704.0,new
wb85dab7,False,sky/sun_agpvigtqjmmxbzwp,new,886.0,new
wb85dab7,False,garage/sun_dmxrwdsmpakdmytc,new,782.0,new
wb85dab7,False,restaurant/sun_antpdwvuouhlqmvh,new,890.0,new
wb85dab7,False,footballfield/sun_byyhmoxeyuabpnes,new,583.0,new
wb85dab7,False,shoppingmall/sun_abmhoudmvlbwstuf,old,710.0,old
wb85dab7,False,street/sun_aadhshmrjrbucdky,old,739.0,old
wb85dab7,False,underwater/sun_aktxgxoebrjkepur,old,628.0,old
wb85dab7,False,railway/sun_aprfapnfngmvbixm,new,730.0,new
wb85dab7,False,auditorium/sun_aiheutdgogkujwri,old,680.0,new
wb85dab7,False,tenniscourt/sun_auqykplyynyhxcas,new,588.0,new
wb85dab7,False,street/sun_agtpyiscmdidhpgk,new,573.0,new
wb85dab7,False,vineyard/sun_aicvecccjhfzcjnt,new,563.0,new
wb85dab7,False,bookstore/sun_aalyndhausktwxbc,old,544.0,new
wb85dab7,False,gym/sun_auzbqfsaebhgtrig,new,539.0,new
wb85dab7,False,volcano/sun_amntiizmakyntrnx,old,700.0,old
wb85dab7,False,kitchen/sun_alazdvaixpjtegwg,new,648.0,new
wb85dab7,False,kitchen/sun_axvexejcndazoqxl,old,648.0,new
wb85dab7,False,pool/sun_antxeexzhaspkvlj,new,1022.0,new
wb85dab7,False,waterfall/sun_adtiwvbnsxsyohuw,old,605.0,new
wb85dab7,False,beach/sun_aaapvfgggrgorgox,old,795.0,old
wb85dab7,False,underwater/sun_aufltyunbkquxrih,new,670.0,new
wb85dab7,False,theater/sun_awkfdodvwaaleezx,old,548.0,new
wb85dab7,False,downtown/sun_acbmuljpyqdcboxt,old,894.0,old
wb85dab7,False,campsite/sun_arbodmznqjwtkkya,old,703.0,old
wb85dab7,False,garage/sun_djtxkmtcichrbudp,old,653.0,old
wb85dab7,False,volcano/sun_aojnxwnexkwltvvx,new,772.0,new
wb85dab7,False,laundryroom/sun_dgpgttfvjctszkzz,old,704.0,old
wb85dab7,False,river/sun_abktmmreusnujejq,new,910.0,new
wb85dab7,False,roof/sun_acebhjdzsytwpmoj,old,748.0,new
wb85dab7,False,windmill/sun_ahkhvvnvkjevxvvu,new,1491.0,new
wb85dab7,False,house/sun_aangbuylfvckqqoo,old,1034.0,new
wb85dab7,False,warehouse/sun_aaawomlbokrxmfyj,old,608.0,new
wb85dab7,False,computerroom/sun_akbfsjykwgllwszc,old,679.0,old
wb85dab7,False,restaurant/sun_afgriceqykrjokmt,old,598.0,old
wb85dab7,False,tenniscourt/sun_aczifhfuxagmsqub,old,509.0,old
wb85dab7,False,theater/sun_acehmgvyiimdorgz,new,584.0,new
wb85dab7,False,footballfield/sun_aegayohtofbvbdoa,old,723.0,old
wb85dab7,False,forest/sun_akxbwsrgnuadikod,old,568.0,new
wb85dab7,False,ziggurat/fig2,new,743.0,new
wb85dab7,False,gym/sun_awvqsdkrklypaaep,old,684.0,old
wb85dab7,False,temple/sun_aaexbfhvrzmbsfus,old,664.0,old
wb85dab7,False,castle/sun_alsmelmsufuoupht,new,695.0,new
wb85dab7,False,skiresort/sun_agehhpppqkifjwhn,new,574.0,new
wb85dab7,False,pool/sun_aexdaltifheurhfa,old,1552.0,old
wb85dab7,False,greenhouse/sun_aqkjiolbtywtaxak,old,629.0,new
wb85dab7,False,ranch/sun_acianlkkblpqgica,new,549.0,new
wb85dab7,False,ziggurat/sun_agbaptlibgqhrwwn,old,624.0,old
wb85dab7,False,forest/sun_atohvclowaousrfh,new,835.0,new
wb85dab7,False,campsite/sun_agkgjmhhyqowlmdm,new,487.0,new
wb85dab7,False,warehouse/sun_abdmrgvlsfpsgxyu,new,1760.0,new
wb85dab7,False,shoppingmall/sun_avicxzccipgymejx,new,556.0,new
wb85dab7,False,grocery/sun_ajfkrdilcurxubxd,old,573.0,old
wb85dab7,False,grocery/sun_ajxqnbvuflmzhcig,new,750.0,new
wb85dab7,False,waterfall/sun_amyxrbqiudksvqun,new,878.0,new
wb85dab7,False,temple/sun_asirkyjruyeentuc,new,934.0,new
wb85dab7,False,tower/sun_augaqwzgrksvvsgf,new,574.0,new
wb85dab7,False,roof/sun_aqxzijexicadnjja,new,884.0,new
wb85dab7,False,musuem/sun_asxfpkysdohbethd,new,583.0,new
wb85dab7,False,railway/sun_atutomffrubpoiva,old,650.0,old
wb85dab7,False,castle/sun_alevmcaohaqqwlic,old,734.0,new
wb85dab7,False,windmill/sun_alrghzshdjgnywto,old,657.0,old
wb85dab7,False,subway/sun_apsbdxitmzdgpeyn,new,579.0,new
wb85dab7,False,musuem/sun_atiiscmhrcnttlop,old,640.0,old
wb85dab7,False,subway/sun_agpnhsuccwnvcjwe,old,709.0,old
wb85dab7,False,laundryroom/sun_acnrhsgylwftewpq,new,548.0,new
wb85dab7,False,tower/sun_afyekzxxqtpzgqni,old,589.0,old
wb85dab7,False,airport/sun_akhqgzrrubgnwzpa,old,685.0,old
wb85dab7,False,vineyard/sun_aioxamlvtxhpnzzt,old,535.0,old
wb85dab7,False,river/sun_advruofhmqeyqmbx,old,583.0,old
wb85dab7,False,ranch/sun_ajxvkybqisznlxgg,old,540.0,old
wb85dab7,False,sky/sun_aeglnxtxlevipkzh,old,629.0,old
wb85dab7,False,skiresort/sun_ahlksvwmghqfwqtw,old,615.0,old
wb85dab7,False,downtown/sun_ahwvhnliokuzkazb,new,754.0,new
w1293321,True,castle/sun_apkncxxjepzqmdyk,new,3022.0,old
w1293321,False,volcano/sun_abmqyijpgbakeqkm,new,1413.0,old
w1293321,False,windmill/sun_aagvxopinmvnjsdt,old,1818.0,old
w1293321,False,underwater/sun_asqdtehokuizoxnq,new,964.0,new
w1293321,False,subway/sun_axdrpmtfwsncbewy,old,960.0,old
w1293321,False,kitchen/sun_avlgzqfdedxwbiei,new,823.0,new
w1293321,False,castle/sun_aieefrkagxyksfuj,old,992.0,old
w1293321,False,footballfield/sun_afuzusgbewygvixv,old,854.0,new
w1293321,False,downtown/sun_bctdtcqciqgupefg,new,1292.0,new
w1293321,False,computerroom/sun_akcjvpjqukkdanyo,new,678.0,new
w1293321,False,vineyard/sun_axkbfhmkopqemnsq,old,680.0,old
w1293321,False,ranch/sun_adlocewvkpbsaigj,old,1523.0,new
w1293321,False,beach/sun_aawqdbpihmlbwyyn,new,796.0,old
w1293321,False,roof/sun_airvzklrdchyytiu,old,871.0,old
w1293321,False,grocery/sun_afjotbibjndyibuy,old,742.0,old
w1293321,False,sky/sun_agpvigtqjmmxbzwp,old,608.0,old
w1293321,False,footballfield/sun_aszinldqqvnpmwfh,new,769.0,new
w1293321,False,campsite/sun_azvxwxzbkknkggng,new,670.0,new
w1293321,False,gym/sun_awstzxompuovdfck,new,884.0,new
w1293321,False,pool/sun_alkvkavnnunmdavq,old,1110.0,new
w1293321,False,skiresort/sun_adyplaxglzqyoynb,new,1132.0,new
w1293321,False,shoppingmall/sun_abmhoudmvlbwstuf,new,761.0,new
w1293321,False,auditorium/sun_ahwuhefoqkvitxnk,old,1060.0,old
w1293321,False,laundryroom/sun_aamwlajirwqjrbun,old,861.0,old
w1293321,False,street/sun_aaeluqrkikjbtquv,new,692.0,new
w1293321,False,musuem/sun_akxippvbzxkxmejj,old,829.0,old
w1293321,False,forest/sun_abvrazjxgpqhvszy,new,687.0,new
w1293321,False,grocery/sun_ahmoznrxomkgrris,new,657.0,new
w1293321,False,river/sun_abktmmreusnujejq,new,543.0,new
w1293321,False,street/sun_avddlmbtwpvlxdol,old,500.0,new
w1293321,False,vineyard/sun_amazvkispkonazvz,new,685.0,new
w1293321,False,greenhouse/sun_bhxqibazllyrcpje,new,484.0,new
w1293321,False,garage/sun_dqhbnkldvcwhjinp,new,521.0,new
w1293321,False,river/sun_aiazxjumlgdcrfpn,old,589.0,old
w1293321,False,ziggurat/fig2,old,925.0,old
w1293321,False,theater/sun_abnbylturqcwwiuz,old,755.0,old
w1293321,False,forest/sun_almbxcurjahdxery,old,581.0,old
w1293321,False,laundryroom/sun_abdhkuiitfxcgncb,new,830.0,new
w1293321,False,ziggurat/sun_aecdvzqgcesggjrp,new,804.0,new
w1293321,False,bookstore/sun_azkcgugtqfaunxwq,old,775.0,new
w1293321,False,tenniscourt/sun_abhryuvnxasmofva,new,936.0,new
w1293321,False,house/sun_awyiuqdptibtzfuh,new,684.0,new
w1293321,False,railway/sun_azmvasvseueupvyd,new,1198.0,old
w1293321,False,airport/sun_axuntpkgfijknxde,old,833.0,old
w1293321,False,shoppingmall/sun_aqmgjlthiepxfbtd,old,790.0,new
w1293321,False,tower/sun_avnkmtvvzgltezto,new,483.0,new
w1293321,False,airport/sun_aajqjnzswlmdcmyl,new,510.0,new
w1293321,False,campsite/sun_arwteuvpegqctvcg,old,526.0,new
w1293321,False,temple/sun_aapfmtbuxevwbxck,new,679.0,new
w1293321,False,temple/sun_aiqyivjtsjhjgqur,old,468.0,new
w1293321,False,warehouse/sun_abqmsdjgfgnjjgzm,new,502.0,new
w1293321,False,railway/sun_aqddawzjzkqycxjc,old,837.0,old
w1293321,False,beach/sun_aaapvfgggrgorgox,old,992.0,old
w1293321,False,garage/sun_delfxfnqyuiaselp,old,772.0,old
w1293321,False,greenhouse/sun_bmnxsjsqwqcaluzf,old,673.0,old
w1293321,False,theater/sun_arhrqrqrgyhlozgq,new,668.0,old
w1293321,False,warehouse/sun_abdmrgvlsfpsgxyu,old,614.0,old
w1293321,False,downtown/sun_axbzajoxhnjergfp,old,772.0,old
w1293321,False,bookstore/sun_avqoszezjldwidcy,new,742.0,new
w1293321,False,tower/sun_augaqwzgrksvvsgf,old,694.0,old
w1293321,False,subway/sun_abufzioeatuizeoh,new,1167.0,new
w1293321,False,sky/sun_awdlpzaohypbcfjk,new,953.0,new
w1293321,False,musuem/sun_asxfpkysdohbethd,new,620.0,new
w1293321,False,underwater/sun_alunasorzxjzhjbv,old,511.0,new
w1293321,False,roof/sun_aqxzijexicadnjja,new,448.0,new
w1293321,False,waterfall/sun_ahssvsymysusmiqw,old,1441.0,new
w1293321,False,house/sun_aswyksckmfyarwfk,old,562.0,new
w1293321,False,restaurant/sun_adozleohzzjtcftc,old,530.0,new
w1293321,False,skiresort/sun_ahlksvwmghqfwqtw,old,689.0,old
w1293321,False,auditorium/sun_ahxfbcfdtvgnrivf,new,1037.0,new
w1293321,False,ranch/sun_ayvjppkciavpdbhs,new,653.0,old
w1293321,False,computerroom/sun_ashjjvtrfwzoxxij,old,802.0,old
w1293321,False,waterfall/sun_awrontvhyysjfacv,new,782.0,new
w1293321,False,kitchen/sun_aizcycyyvgfcdnzp,old,1186.0,old
w1293321,False,pool/sun_amnkmeojepioccty,new,717.0,new
w1293321,False,volcano/sun_agobzgvhyhaxalcv,old,592.0,old
w1293321,False,tenniscourt/sun_akifkmvcnuzulsxa,old,820.0,old
w1293321,False,windmill/sun_alrghzshdjgnywto,new,710.0,old
w1293321,False,restaurant/sun_antpdwvuouhlqmvh,new,579.0,new
w1293321,False,gym/sun_arcsudfqyrphzccy,old,1238.0,old
wa90ba71,True,theater/sun_alttxbnfjyibouth,old,1194.0,old
wa90ba71,False,subway/sun_agpnhsuccwnvcjwe,old,676.0,old
wa90ba71,False,skiresort/sun_akfvworuwhgwukzv,new,996.0,new
wa90ba71,False,river/sun_abktmmreusnujejq,old,652.0,old
wa90ba71,False,vineyard/sun_aotjqpvjaukupppc,new,1245.0,old
wa90ba71,False,tenniscourt/sun_auqykplyynyhxcas,new,730.0,new
wa90ba71,False,grocery/sun_ajxqnbvuflmzhcig,old,1149.0,old
wa90ba71,False,garage/sun_dfvgejtxiljzbywb,new,915.0,new
wa90ba71,False,campsite/sun_asbhlaoploqpjahx,new,982.0,new
wa90ba71,False,castle/sun_apbjjqvsvrybtdua,old,757.0,old
wa90ba71,False,theater/sun_atelpfsrkdqaoyph,new,954.0,new
wa90ba71,False,volcano/sun_alxwigenocbauhzw,new,826.0,new
wa90ba71,False,computerroom/sun_ajcvdokgzllibdsg,old,676.0,old
wa90ba71,False,greenhouse/sun_bmnxsjsqwqcaluzf,new,735.0,new
wa90ba71,False,subway/sun_aoelchwqhnnizmrp,new,914.0,new
wa90ba71,False,waterfall/sun_acijjmbhzvfdnsrt,old,756.0,old
wa90ba71,False,downtown/sun_bubeehcgngkyqymr,old,776.0,old
wa90ba71,False,house/sun_awvfftwqwfbjqmmu,new,804.0,new
wa90ba71,False,musuem/sun_ayrwspiydnlwhouo,old,730.0,old
wa90ba71,False,tower/sun_akmnewliaqefdugs,old,848.0,new
wa90ba71,False,castle/sun_aoguwxhjirnhxsgn,new,798.0,new
wa90ba71,False,warehouse/sun_agdmklchstfjclxg,old,760.0,new
wa90ba71,False,computerroom/sun_adsueslplqfnwvqd,new,621.0,new
wa90ba71,False,restaurant/sun_agxfoksoiibofpna,new,620.0,new
wa90ba71,False,ziggurat/sun_adajysluigplgxal,new,884.0,new
wa90ba71,False,roof/sun_ajxjjpvulhilcwcy,new,614.0,new
wa90ba71,False,kitchen/sun_asrcfjusjydonoin,new,611.0,new
wa90ba71,False,windmill/sun_arostrfeclmqdszk,new,590.0,new
wa90ba71,False,sky/sun_agpvigtqjmmxbzwp,new,737.0,new
wa90ba71,False,gym/sun_akecysmtkjijrbqr,old,741.0,old
wa90ba71,False,garage/sun_delfxfnqyuiaselp,old,985.0,old
wa90ba71,False,laundryroom/sun_aloupfszgaghffll,old,815.0,old
wa90ba71,False,airport/sun_aajqjnzswlmdcmyl,new,735.0,new
wa90ba71,False,underwater/sun_ajbkjsrhukffyqix,new,924.0,new
wa90ba71,False,grocery/sun_ajfkrdilcurxubxd,new,716.0,new
wa90ba71,False,street/sun_aadhshmrjrbucdky,new,642.0,new
wa90ba71,False,forest/sun_augxrcssyuvvueda,new,599.0,new
wa90ba71,False,house/sun_aswyksckmfyarwfk,old,738.0,old
wa90ba71,False,restaurant/sun_aiyfhlpenzexmqoi,old,690.0,old
wa90ba71,False,auditorium/sun_almcaxysfdwizxac,new,638.0,new
wa90ba71,False,ziggurat/sun_apdphtulomykrqoa,old,967.0,old
wa90ba71,False,footballfield/sun_bxvamckmwplxbzxz,new,691.0,new
wa90ba71,False,greenhouse/sun_bmkhcqoxkpbmqplr,old,1418.0,new
wa90ba71,False,gym/sun_awstzxompuovdfck,new,601.0,new
