wid,word,image,practice,block,typing_rt,response_type,response,type_time,rt
we12bead,spaghetti,../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg,False,3,889.0,correct,spaghetti,2652.0,3541.0
we12bead,officer,../static/stimuli/images/skiresort/sun_aqtrvlzivijhozcl.jpg,False,3,1626.0,correct,officer,1769.0,3395.0
we12bead,sapphire,../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg,False,3,1238.0,correct,sapphire,1282.0,2520.0
we12bead,chair,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,False,3,8208.0,correct,chair,460.0,8668.0
we12bead,cupboard,../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg,False,3,9422.0,correct,cupboard,994.0,10416.0
we12bead,juvenile,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,3,1491.0,correct,juvenile,2422.0,3913.0
we12bead,bait,../static/stimuli/images/river/sun_abktmmreusnujejq.jpg,False,3,1884.0,correct,bait,398.0,2282.0
we12bead,parcel,../static/stimuli/images/tower/sun_afyekzxxqtpzgqni.jpg,False,3,1168.0,correct,parcel,485.0,1653.0
we12bead,iceberg,../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg,False,3,1685.0,other,field,920.0,2605.0
we12bead,lens,../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg,False,3,1598.0,correct,lens,342.0,1940.0
we12bead,stem,../static/stimuli/images/subway/sun_amwmhabnpkxinmtz.jpg,False,3,4266.0,correct,stem,347.0,4613.0
we12bead,spoon,../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg,False,3,7624.0,correct,spoon,583.0,8207.0
we12bead,comet,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,3,1231.0,correct,comet,395.0,1626.0
we12bead,crater,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,3,7195.0,correct,crater,584.0,7779.0
we12bead,powder,../static/stimuli/images/warehouse/sun_aibppakephiqqqrb.jpg,False,3,8322.0,correct,powder,710.0,9032.0
we12bead,popcorn,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,False,3,9485.0,intrusion,dance,324.0,9809.0
we12bead,gangster,../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg,False,3,1736.0,correct,gangster,929.0,2665.0
we12bead,thicket,../static/stimuli/images/gym/sun_aljefikdfqefidfc.jpg,False,3,2363.0,correct,thicket,600.0,2963.0
we12bead,publisher,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,3,1189.0,correct,publisher,886.0,2075.0
we12bead,magician,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,3,1437.0,correct,magician,723.0,2160.0
we12bead,ham,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,False,3,3182.0,correct,ham,326.0,3508.0
we12bead,broom,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,3,4767.0,correct,broom,427.0,5194.0
we12bead,insect,../static/stimuli/images/railway/sun_axeddylwawkspiuo.jpg,False,3,1468.0,correct,insect,765.0,2233.0
we12bead,shutter,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,False,3,1258.0,correct,shutter,692.0,1950.0
we12bead,balloon,../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg,False,3,3819.0,correct,balloon,680.0,4499.0
we12bead,lime,../static/stimuli/images/temple/sun_aiqyivjtsjhjgqur.jpg,False,3,1301.0,correct,lime,436.0,1737.0
we12bead,juggler,../static/stimuli/images/ranch/sun_ayvjppkciavpdbhs.jpg,False,3,1036.0,intrusion,oats,1696.0,2732.0
we12bead,laundry,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,3,1324.0,correct,laundry,1066.0,2390.0
we12bead,chalk,../static/stimuli/images/windmill/sun_agijhczjktkzvxys.jpg,False,3,5748.0,correct,chalk,1351.0,7099.0
we12bead,dancer,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,3,997.0,correct,dancer,478.0,1475.0
we12bead,crayon,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,3,1557.0,correct,crayon,618.0,2175.0
we12bead,brake,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,3,1726.0,correct,brake,475.0,2201.0
we12bead,stream,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,3,4806.0,correct,stream,532.0,5338.0
we12bead,saxophone,../static/stimuli/images/laundryroom/sun_adldglebrfdkcxwu.jpg,False,3,1337.0,correct,saxophone,5030.0,6367.0
we12bead,pelican,../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg,False,3,1469.0,correct,pelican,623.0,2092.0
we12bead,snake,../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg,False,3,8342.0,correct,snake,543.0,8885.0
we12bead,mosquito,../static/stimuli/images/volcano/sun_aetnikjhplqgsznx.jpg,False,3,11200.0,correct,mosquito,1483.0,12683.0
we12bead,railroad,../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg,False,3,2022.0,correct,railroad,667.0,2689.0
w963bdf5,boyfriend,../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg,True,1,10855.0,correct,boyfriend',2935.0,13790.0
w963bdf5,spoon,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,1,,timeout,,,
w963bdf5,console,../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg,False,1,4581.0,correct,console,3844.0,8425.0
w963bdf5,moss,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,1,7618.0,correct,moss,1386.0,9004.0
w963bdf5,dress,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,1,5123.0,correct,dress,3007.0,8130.0
w963bdf5,newspaper,../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg,False,1,6226.0,correct,newspaper,3148.0,9374.0
w963bdf5,spit,../static/stimuli/images/sky/sun_aemltyubcdmxluwx.jpg,False,1,5732.0,correct,spit,2445.0,8177.0
w963bdf5,padding,../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg,False,1,,timeout,,,
w963bdf5,kid,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,1,7239.0,correct,kid,1361.0,8600.0
w963bdf5,torch,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,1,7497.0,correct,torch,2110.0,9607.0
w963bdf5,mule,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,1,13202.0,correct,mule,1432.0,14634.0
w963bdf5,rocket,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,1,,timeout,,,
w963bdf5,husband,../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg,False,1,3862.0,correct,husband,2146.0,6008.0
w963bdf5,orange,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,1,13494.0,timeout,,,
w963bdf5,fiddle,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,1,5491.0,correct,fiddle,3348.0,8839.0
w963bdf5,dashboard,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,1,14428.0,timeout,,,
w963bdf5,scout,../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg,False,1,7281.0,correct,scout,2158.0,9439.0
w963bdf5,continent,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,1,3880.0,correct,continent,4502.0,8382.0
w963bdf5,buckle,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,1,,timeout,,,
w963bdf5,sword,../static/stimuli/images/musuem/sun_aqrchpiffnzkysmc.jpg,False,1,9309.0,correct,sword,2305.0,11614.0
w963bdf5,fan,../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg,False,1,5204.0,correct,fan,1161.0,6365.0
w963bdf5,viking,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,1,3094.0,intrusion,sheep,3238.0,6332.0
w963bdf5,van,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,1,,timeout,,,
w963bdf5,carpenter,../static/stimuli/images/footballfield/sun_afuzusgbewygvixv.jpg,False,1,10936.0,timeout,,,
w963bdf5,writer,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,1,,timeout,,,
w963bdf5,ghetto,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,False,1,4366.0,correct,ghetto,2704.0,7070.0
w963bdf5,tongue,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,1,10150.0,correct,tongue,1513.0,11663.0
w963bdf5,author,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,1,5765.0,correct,author,4460.0,10225.0
w963bdf5,street,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,1,3729.0,correct,street,2213.0,5942.0
w963bdf5,painter,../static/stimuli/images/tenniscourt/sun_aizsvornuhzvyvhc.jpg,False,1,3844.0,correct,painter,1974.0,5818.0
w963bdf5,wave,../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg,False,1,7030.0,correct,wave,1945.0,8975.0
w963bdf5,flea,../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg,False,1,5358.0,correct,flea,1470.0,6828.0
w963bdf5,sheep,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,1,2773.0,correct,sheep,4409.0,7182.0
w963bdf5,triangle,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,1,4235.0,correct,triangle,2686.0,6921.0
w963bdf5,tuxedo,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,False,1,6488.0,correct,tuxedo,3766.0,10254.0
w963bdf5,deputy,../static/stimuli/images/laundryroom/sun_acnrhsgylwftewpq.jpg,False,1,2302.0,correct,duputy,3751.0,6053.0
w963bdf5,mushroom,../static/stimuli/images/roof/sun_acebhjdzsytwpmoj.jpg,False,1,3430.0,correct,mushroom,4627.0,8057.0
w963bdf5,yolk,../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg,False,1,6387.0,correct,yolk,2906.0,9293.0
w963bdf5,lens,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,1,,timeout,,,
w963bdf5,dart,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,1,2675.0,correct,dart,1714.0,4389.0
w963bdf5,sheep,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,2,6814.0,correct,sheep,3233.0,10047.0
w963bdf5,painter,../static/stimuli/images/tenniscourt/sun_aizsvornuhzvyvhc.jpg,False,2,11952.0,correct,painter,1441.0,13393.0
w963bdf5,dart,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,2,2018.0,correct,dart,2244.0,4262.0
w963bdf5,kid,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,2,4729.0,correct,kid,1474.0,6203.0
w963bdf5,torch,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,2,5786.0,correct,torch,3293.0,9079.0
w963bdf5,scout,../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg,False,2,2663.0,correct,scout,4054.0,6717.0
w963bdf5,newspaper,../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg,False,2,5130.0,correct,newspaper,4638.0,9768.0
w963bdf5,dashboard,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,2,,timeout,,,
w963bdf5,triangle,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,2,3340.0,correct,triangle,3522.0,6862.0
w963bdf5,deputy,../static/stimuli/images/laundryroom/sun_acnrhsgylwftewpq.jpg,False,2,8117.0,correct,duputy,3563.0,11680.0
w963bdf5,yolk,../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg,False,2,8989.0,correct,yolk,1872.0,10861.0
w963bdf5,buckle,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,2,,timeout,,,
w963bdf5,dress,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,2,5548.0,correct,dress,1870.0,7418.0
w963bdf5,tongue,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,2,8864.0,correct,tongue,2453.0,11317.0
w963bdf5,padding,../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg,False,2,4457.0,correct,padding,2179.0,6636.0
w963bdf5,van,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,2,3980.0,correct,van,1197.0,5177.0
w963bdf5,flea,../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg,False,2,3971.0,correct,flea,2347.0,6318.0
w963bdf5,rocket,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,2,8074.0,correct,rocket,2161.0,10235.0
w963bdf5,lens,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,2,5069.0,correct,lens,2267.0,7336.0
w963bdf5,boyfriend,../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg,False,2,7217.0,correct,boyfriend,4065.0,11282.0
w963bdf5,mule,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,2,10067.0,correct,mule,1394.0,11461.0
w963bdf5,spoon,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,2,2368.0,correct,spoon,7966.0,10334.0
w963bdf5,carpenter,../static/stimuli/images/footballfield/sun_afuzusgbewygvixv.jpg,False,2,3232.0,correct,carpenter,4403.0,7635.0
w963bdf5,sword,../static/stimuli/images/musuem/sun_aqrchpiffnzkysmc.jpg,False,2,1378.0,correct,sword,2795.0,4173.0
w963bdf5,street,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,2,4961.0,correct,street,6389.0,11350.0
w963bdf5,fan,../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg,False,2,2922.0,correct,fan,2381.0,5303.0
w963bdf5,viking,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,2,5965.0,correct,viking,4714.0,10679.0
w963bdf5,mushroom,../static/stimuli/images/roof/sun_acebhjdzsytwpmoj.jpg,False,2,1265.0,correct,mushroom,4148.0,5413.0
w963bdf5,writer,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,2,4950.0,correct,writer,3884.0,8834.0
w963bdf5,tuxedo,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,False,2,4507.0,correct,tuxedo,6669.0,11176.0
w963bdf5,author,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,2,5022.0,correct,author,2973.0,7995.0
w963bdf5,ghetto,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,False,2,4150.0,correct,ghetto,3078.0,7228.0
w963bdf5,wave,../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg,False,2,5063.0,correct,wave,1970.0,7033.0
w963bdf5,moss,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,2,4839.0,correct,moss,1861.0,6700.0
w963bdf5,husband,../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg,False,2,3217.0,correct,husband,2156.0,5373.0
w963bdf5,continent,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,2,5191.0,correct,continent,6160.0,11351.0
w963bdf5,fiddle,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,2,4103.0,correct,fiddle,2431.0,6534.0
w963bdf5,orange,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,2,6288.0,correct,orange,2678.0,8966.0
w963bdf5,spit,../static/stimuli/images/sky/sun_aemltyubcdmxluwx.jpg,False,2,2655.0,correct,spit,1695.0,4350.0
w963bdf5,console,../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg,False,2,2726.0,correct,console,2209.0,4935.0
w963bdf5,sword,../static/stimuli/images/musuem/sun_aqrchpiffnzkysmc.jpg,False,3,1340.0,correct,sword,1694.0,3034.0
w963bdf5,sheep,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,3,2169.0,correct,sheep,1729.0,3898.0
w963bdf5,tongue,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,3,4625.0,correct,tongue,1421.0,6046.0
w963bdf5,continent,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,3,7034.0,correct,continent,2470.0,9504.0
w963bdf5,rocket,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,3,14926.0,timeout,,,
w963bdf5,buckle,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,3,4453.0,correct,buckle,3207.0,7660.0
w963bdf5,dart,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,3,6816.0,correct,dart,1086.0,7902.0
w963bdf5,moss,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,3,13095.0,correct,moss,790.0,13885.0
w963bdf5,viking,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,3,6112.0,correct,viking,1282.0,7394.0
w963bdf5,scout,../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg,False,3,2970.0,correct,scout,3136.0,6106.0
w963bdf5,tuxedo,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,False,3,4993.0,correct,tuxedo,1999.0,6992.0
w963bdf5,mushroom,../static/stimuli/images/roof/sun_acebhjdzsytwpmoj.jpg,False,3,8169.0,correct,mushroom,1652.0,9821.0
w963bdf5,spit,../static/stimuli/images/sky/sun_aemltyubcdmxluwx.jpg,False,3,4961.0,correct,spit,1441.0,6402.0
w963bdf5,author,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,3,3982.0,correct,author,2209.0,6191.0
w963bdf5,torch,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,3,8640.0,correct,torch,1076.0,9716.0
w963bdf5,orange,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,3,,timeout,,,
w963bdf5,yolk,../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg,False,3,7450.0,correct,yolk,1410.0,8860.0
w963bdf5,kid,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,3,2909.0,correct,kid,734.0,3643.0
w963bdf5,padding,../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg,False,3,3197.0,correct,paddong,1748.0,4945.0
w963bdf5,fan,../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg,False,3,2269.0,correct,fan,1296.0,3565.0
w963bdf5,triangle,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,3,1153.0,correct,triangle,2062.0,3215.0
w963bdf5,lens,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,3,3333.0,correct,lens,1487.0,4820.0
w963bdf5,spoon,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,3,6922.0,correct,spoon,1924.0,8846.0
w963bdf5,flea,../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg,False,3,7485.0,correct,flea,2464.0,9949.0
w963bdf5,boyfriend,../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg,False,3,2115.0,correct,boyfriend,3430.0,5545.0
w963bdf5,carpenter,../static/stimuli/images/footballfield/sun_afuzusgbewygvixv.jpg,False,3,3192.0,correct,carpenter,6440.0,9632.0
w963bdf5,dashboard,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,3,2824.0,correct,dashboard,4985.0,7809.0
w963bdf5,deputy,../static/stimuli/images/laundryroom/sun_acnrhsgylwftewpq.jpg,False,3,3398.0,correct,deputy,3151.0,6549.0
w963bdf5,dress,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,3,7070.0,correct,dress,2273.0,9343.0
w963bdf5,street,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,3,3708.0,correct,street,1990.0,5698.0
w963bdf5,husband,../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg,False,3,2064.0,correct,husband,1879.0,3943.0
w963bdf5,writer,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,3,8757.0,correct,writer,2492.0,11249.0
w963bdf5,van,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,3,4144.0,correct,van,1054.0,5198.0
w963bdf5,fiddle,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,3,2907.0,correct,fiddle,3477.0,6384.0
w963bdf5,newspaper,../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg,False,3,2683.0,correct,newspaper,2678.0,5361.0
w963bdf5,wave,../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg,False,3,3444.0,correct,wave,1337.0,4781.0
w963bdf5,painter,../static/stimuli/images/tenniscourt/sun_aizsvornuhzvyvhc.jpg,False,3,2020.0,correct,painter,2209.0,4229.0
w963bdf5,ghetto,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,False,3,3187.0,correct,ghetto,3271.0,6458.0
w963bdf5,mule,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,3,2936.0,correct,mule,1615.0,4551.0
w963bdf5,console,../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg,False,3,563.0,correct,console,1385.0,1948.0
w963bdf5,flea,../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg,False,3,,timeout,,,
w963bdf5,tuxedo,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,False,3,5552.0,correct,tuxedo,2363.0,7915.0
w963bdf5,dress,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,3,2008.0,correct,dress,1609.0,3617.0
w963bdf5,painter,../static/stimuli/images/tenniscourt/sun_aizsvornuhzvyvhc.jpg,False,3,1515.0,correct,painter,1669.0,3184.0
w963bdf5,wave,../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg,False,3,8726.0,correct,wave,1152.0,9878.0
w963bdf5,carpenter,../static/stimuli/images/footballfield/sun_afuzusgbewygvixv.jpg,False,3,4700.0,correct,carpenter,3269.0,7969.0
w963bdf5,author,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,3,4694.0,correct,author,2750.0,7444.0
w963bdf5,mushroom,../static/stimuli/images/roof/sun_acebhjdzsytwpmoj.jpg,False,3,6042.0,correct,mushroom,3528.0,9570.0
w963bdf5,torch,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,3,4088.0,correct,torch,2005.0,6093.0
w963bdf5,buckle,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,3,1181.0,correct,buckle,2812.0,3993.0
w963bdf5,mule,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,3,3000.0,correct,mule,1769.0,4769.0
w963bdf5,console,../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg,False,3,2695.0,correct,console,2183.0,4878.0
w963bdf5,sword,../static/stimuli/images/musuem/sun_aqrchpiffnzkysmc.jpg,False,3,1325.0,correct,sword,2263.0,3588.0
w963bdf5,van,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,3,7429.0,correct,van,853.0,8282.0
w963bdf5,writer,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,3,11689.0,correct,writer,2157.0,13846.0
w963bdf5,yolk,../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg,False,3,13863.0,correct,yolk,1016.0,14879.0
w963bdf5,orange,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,3,2168.0,correct,orange,1686.0,3854.0
w963bdf5,ghetto,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,False,3,3526.0,correct,ghetto,1846.0,5372.0
w963bdf5,scout,../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg,False,3,2258.0,correct,scout,2367.0,4625.0
w963bdf5,fiddle,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,3,1632.0,correct,fiddle,1747.0,3379.0
w963bdf5,tongue,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,3,4751.0,correct,tongue,2125.0,6876.0
w963bdf5,fan,../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg,False,3,1147.0,correct,fan,763.0,1910.0
w963bdf5,sheep,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,3,3624.0,correct,sheep,2530.0,6154.0
w963bdf5,street,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,3,9377.0,correct,street,2674.0,12051.0
w963bdf5,spoon,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,3,7825.0,correct,spoon,1510.0,9335.0
w963bdf5,husband,../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg,False,3,1527.0,correct,husband,2236.0,3763.0
w963bdf5,dashboard,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,3,1256.0,correct,dashboard,2729.0,3985.0
w963bdf5,rocket,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,3,10567.0,correct,rocket,2649.0,13216.0
w963bdf5,continent,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,3,12575.0,correct,continent,2137.0,14712.0
w963bdf5,triangle,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,3,1134.0,correct,triangle,3022.0,4156.0
w963bdf5,newspaper,../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg,False,3,2295.0,correct,newspaper,4270.0,6565.0
w963bdf5,deputy,../static/stimuli/images/laundryroom/sun_acnrhsgylwftewpq.jpg,False,3,4361.0,correct,deputy,2688.0,7049.0
w963bdf5,dart,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,3,5878.0,correct,dart,1784.0,7662.0
w963bdf5,padding,../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg,False,3,3842.0,correct,padding,1838.0,5680.0
w963bdf5,lens,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,3,3170.0,correct,lens,1576.0,4746.0
w963bdf5,viking,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,3,1836.0,correct,biking,1491.0,3327.0
w963bdf5,kid,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,3,3877.0,correct,kid,917.0,4794.0
w963bdf5,moss,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,3,3391.0,correct,moss,1083.0,4474.0
w963bdf5,boyfriend,../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg,False,3,1358.0,intrusion,husband,1624.0,2982.0
w963bdf5,spit,../static/stimuli/images/sky/sun_aemltyubcdmxluwx.jpg,False,3,2612.0,correct,spit,1397.0,4009.0
w7bae164,tick,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,True,1,5862.0,correct,tick,810.0,6672.0
w7bae164,groceries,../static/stimuli/images/underwater/sun_aufltyunbkquxrih.jpg,False,1,10529.0,other,swim,601.0,11130.0
w7bae164,mop,../static/stimuli/images/tenniscourt/sun_aizsvornuhzvyvhc.jpg,False,1,1496.0,correct,mop,551.0,2048.0
w7bae164,floor,../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg,False,1,3040.0,correct,floor,682.0,3723.0
