strength_first,strength_second,presentation_times,outcome,duration_first,duration_second
0.85,0.43,[28],1,28,0
0.86,0.43,[31],1,31,0
0.87,0.43,[30],1,30,0
0.88,0.43,[27],1,27,0
0.89,0.43,"[8, 6, 20]",1,28,6
0.9,0.43,"[18, 17, 9]",1,27,17
0.91,0.43,[28],1,28,0
0.92,0.43,[27],1,27,0
0.93,0.43,[27],1,27,0
0.94,0.43,"[13, 47]",-1,13,47
0.95,0.43,[26],1,26,0
0.96,0.43,[26],1,26,0
0.97,0.43,[26],1,26,0
0.98,0.43,"[15, 45]",-1,15,45
0.99,0.43,"[5, 26, 5, 13, 11]",-1,21,39
1.0,0.43,"[3, 10, 6, 9, 16]",1,25,19
0.0,0.44,"[38, 22]",-1,38,22
0.01,0.44,[60],-1,60,0
0.02,0.44,"[14, 7, 5, 22, 3, 2, 7]",-1,29,31
0.03,0.44,"[58, 2]",-1,58,2
0.04,0.44,"[9, 51]",-1,9,51
0.05,0.44,"[9, 23, 5, 10, 13]",-1,27,33
0.06,0.44,"[5, 27, 28]",-1,33,27
0.07,0.44,"[21, 39]",-1,21,39
0.08,0.44,"[13, 12, 1, 34]",-1,14,46
0.09,0.44,"[28, 6, 24, 2]",-1,52,8
0.1,0.44,"[28, 32]",-1,28,32
0.11,0.44,"[6, 8, 46]",-1,52,8
0.12,0.44,"[52, 8]",-1,52,8
0.13,0.44,"[45, 2, 1, 12]",-1,46,14
0.14,0.44,"[49, 6, 5]",-1,54,6
0.15,0.44,"[9, 51]",-1,9,51
0.16,0.44,[60],-1,60,0
0.17,0.44,"[15, 1, 44]",-1,59,1
0.18,0.44,"[51, 9]",-1,51,9
0.19,0.44,"[30, 30]",-1,30,30
0.2,0.44,"[4, 8, 20, 28]",-1,24,36
0.21,0.44,"[6, 54]",-1,6,54
0.22,0.44,"[7, 14, 5, 34]",-1,12,48
0.23,0.44,"[39, 21]",-1,39,21
0.24,0.44,[60],-1,60,0
0.25,0.44,"[7, 37, 16]",-1,23,37
0.26,0.44,"[5, 1, 18, 36]",-1,23,37
0.27,0.44,"[22, 8, 24, 6]",-1,46,14
0.28,0.44,"[22, 10, 13, 11, 4]",-1,39,21
0.29,0.44,"[29, 31]",-1,29,31
0.3,0.44,"[13, 14, 33]",-1,46,14
0.31,0.44,"[21, 13, 2, 24]",-1,23,37
0.32,0.44,"[5, 55]",-1,5,55
0.33,0.44,"[28, 1, 29, 2]",-1,57,3
0.34,0.44,"[52, 1, 7]",-1,59,1
0.35,0.44,"[11, 15, 16, 18]",-1,27,33
0.36,0.44,"[4, 32, 7, 15, 2]",-1,13,47
0.37,0.44,"[43, 17]",-1,43,17
0.38,0.44,"[43, 17]",-1,43,17
0.39,0.44,"[23, 37]",-1,23,37
0.4,0.44,"[28, 10, 15, 7]",-1,43,17
0.41,0.44,"[6, 12, 29, 13]",-1,35,25
0.42,0.44,"[21, 10, 9, 20]",-1,30,30
0.43,0.44,[55],1,55,0
0.44,0.44,"[46, 14]",-1,46,14
0.45,0.44,"[20, 25, 15]",-1,35,25
0.46,0.44,"[8, 12, 40]",-1,48,12
0.47,0.44,[60],-1,60,0
0.48,0.44,[52],1,52,0
0.49,0.44,[53],1,53,0
0.5,0.44,"[5, 39, 16]",-1,21,39
0.51,0.44,"[3, 8, 13, 32, 4]",-1,20,40
0.52,0.44,"[5, 3, 19, 33]",-1,24,36
0.53,0.44,"[4, 56]",2,4,56
0.54,0.44,"[17, 23, 20]",-1,37,23
0.55,0.44,[43],1,43,0
0.56,0.44,"[32, 28]",-1,32,28
0.57,0.44,[41],1,41,0
0.58,0.44,"[32, 14, 6]",1,38,14
0.59,0.44,"[4, 27, 10, 8, 11]",-1,25,35
0.6,0.44,"[7, 50, 3]",-1,10,50
0.61,0.44,"[24, 14, 18]",1,42,14
0.62,0.44,"[7, 3, 28]",1,35,3
0.63,0.44,"[3, 25, 6, 26]",-1,9,51
0.64,0.44,[38],1,38,0
0.65,0.44,"[9, 8, 10, 6, 21]",1,40,14
0.66,0.44,[36],1,36,0
0.67,0.44,"[28, 2, 13]",1,41,2
0.68,0.44,"[16, 44]",-1,16,44
0.69,0.44,[35],1,35,0
0.7,0.44,[36],1,36,0
0.71,0.44,"[9, 51]",-1,9,51
0.72,0.44,[32],1,32,0
0.73,0.44,[31],1,31,0
0.74,0.44,[34],1,34,0
0.75,0.44,"[11, 17, 5, 18, 9]",-1,25,35
0.76,0.44,"[3, 10, 7, 14, 25]",1,35,24
0.77,0.44,[31],1,31,0
0.78,0.44,[32],1,32,0
0.79,0.44,[34],1,34,0
0.8,0.44,[31],1,31,0
0.81,0.44,"[5, 55]",-1,5,55
0.82,0.44,"[9, 51]",-1,9,51
0.83,0.44,[30],1,30,0
0.84,0.44,"[11, 26, 18, 5]",-1,29,31
0.85,0.44,[28],1,28,0
0.86,0.44,"[3, 43, 14]",-1,17,43
0.87,0.44,[29],1,29,0
0.88,0.44,[27],1,27,0
0.89,0.44,"[7, 34, 19]",-1,26,34
0.9,0.44,[29],1,29,0
0.91,0.44,[28],1,28,0
0.92,0.44,[27],1,27,0
0.93,0.44,[27],1,27,0
0.94,0.44,[28],1,28,0
0.95,0.44,"[17, 28, 10]",1,27,28
0.96,0.44,[26],1,26,0
0.97,0.44,[25],1,25,0
0.98,0.44,"[20, 40]",-1,20,40
0.99,0.44,"[5, 27, 20]",1,25,27
1.0,0.44,"[3, 49]",2,3,49
0.0,0.45,"[31, 28, 1]",-1,32,28
0.01,0.45,[60],-1,60,0
0.02,0.45,"[33, 27]",-1,33,27
0.03,0.45,"[1, 1, 18, 40]",-1,19,41
0.04,0.45,"[6, 54]",-1,6,54
0.05,0.45,"[26, 34]",-1,26,34
0.06,0.45,"[30, 30]",-1,30,30
0.07,0.45,"[20, 5, 21, 14]",-1,41,19
0.08,0.45,"[25, 35]",-1,25,35
0.09,0.45,"[51, 5, 4]",-1,55,5
0.1,0.45,"[3, 22, 24, 11]",-1,27,33
0.11,0.45,"[10, 42, 8]",-1,18,42
0.12,0.45,[60],-1,60,0
0.13,0.45,"[1, 45, 14]",-1,15,45
0.14,0.45,[60],-1,60,0
0.15,0.45,"[13, 32, 9, 6]",-1,22,38
0.16,0.45,"[33, 27]",-1,33,27
0.17,0.45,"[9, 20, 16, 15]",-1,25,35
0.18,0.45,"[28, 21, 11]",-1,39,21
0.45,0.19,[49],1,49,0
0.2,0.45,"[32, 13, 10, 5]",-1,42,18
0.21,0.45,"[15, 6, 39]",-1,54,6
0.22,0.45,"[5, 47, 8]",-1,13,47
0.23,0.45,"[37, 21, 2]",-1,39,21
0.24,0.45,"[6, 4, 50]",-1,56,4
0.25,0.45,"[14, 46]",-1,14,46
0.26,0.45,"[36, 4, 20]",-1,56,4
0.27,0.45,"[5, 37, 18]",-1,23,37
0.28,0.45,[60],-1,60,0
0.29,0.45,"[21, 39]",-1,21,39
0.3,0.45,"[27, 13, 20]",-1,47,13
0.31,0.45,"[37, 22, 1]",-1,38,22
0.32,0.45,"[34, 26]",-1,34,26
0.33,0.45,"[45, 15]",-1,45,15
0.34,0.45,"[1, 35, 24]",-1,25,35
0.35,0.45,"[11, 12, 5, 28, 4]",-1,20,40
0.36,0.45,"[36, 24]",-1,36,24
0.37,0.45,"[40, 7, 13]",-1,53,7
0.38,0.45,"[40, 20]",-1,40,20
0.39,0.45,"[22, 8, 14, 14, 2]",-1,38,22
0.4,0.45,"[27, 9, 24]",-1,51,9
0.41,0.45,"[13, 38, 9]",-1,22,38
0.42,0.45,[57],1,57,0
0.43,0.45,[60],1,60,0
0.44,0.45,"[52, 8]",-1,52,8
0.45,0.45,"[8, 35, 7, 10]",-1,15,45
0.46,0.45,"[21, 8, 17, 14]",-1,38,22
0.47,0.45,"[8, 5, 11, 14, 15, 7]",-1,34,26
0.48,0.45,"[36, 12, 12]",-1,48,12
0.49,0.45,"[46, 14]",-1,46,14
0.5,0.45,[49],1,49,0
0.51,0.45,"[26, 34]",-1,26,34
0.52,0.45,"[31, 28, 1]",-1,32,28
0.53,0.45,"[3, 38, 13, 6]",-1,16,44
0.54,0.45,[44],1,44,0
0.55,0.45,"[22, 4, 12, 3, 6]",1,40,7
0.56,0.45,[42],1,42,0
0.57,0.45,"[11, 49]",-1,11,49
0.58,0.45,"[20, 4, 14, 3, 15]",1,49,7
0.59,0.45,"[22, 38]",-1,22,38
0.6,0.45,"[20, 23, 10, 7]",-1,30,30
0.61,0.45,[42],1,42,0
0.62,0.45,[43],1,43,0
0.63,0.45,"[4, 9, 10, 37]",-1,14,46
0.64,0.45,"[18, 22, 20]",-1,38,22
0.65,0.45,[38],1,38,0
0.66,0.45,"[2, 6, 33]",1,35,6
0.67,0.45,"[16, 44]",-1,16,44
0.68,0.45,"[1, 45, 13, 1]",-1,14,46
0.69,0.45,"[10, 9, 23]",1,33,9
0.7,0.45,"[20, 30, 4, 6]",-1,24,36
0.71,0.45,"[22, 38]",-1,22,38
0.72,0.45,"[16, 16, 21]",1,37,16
0.73,0.45,"[33, 27]",-1,33,27
0.74,0.45,"[5, 8, 28]",1,33,8
0.75,0.45,[34],1,34,0
0.76,0.45,"[2, 3, 30]",1,32,3
0.77,0.45,[31],1,31,0
0.78,0.45,[32],1,32,0
0.79,0.45,[32],1,32,0
0.8,0.45,[29],1,29,0
0.81,0.45,[30],1,30,0
0.82,0.45,"[7, 11, 26]",1,33,11
0.83,0.45,[30],1,30,0
0.84,0.45,[29],1,29,0
0.85,0.45,"[21, 27, 3, 9]",-1,24,36
0.86,0.45,"[4, 12, 18, 9, 2, 3, 5]",1,29,24
0.87,0.45,"[19, 8, 9]",1,28,8
0.88,0.45,[30],1,30,0
0.89,0.45,"[24, 23, 4]",1,28,23
0.9,0.45,[28],1,28,0
0.91,0.45,"[21, 38, 1]",-1,22,38
0.92,0.45,"[8, 32, 8, 12]",-1,16,44
0.93,0.45,[27],1,27,0
0.94,0.45,"[4, 17, 22]",1,26,17
0.95,0.45,[28],1,28,0
0.96,0.45,"[3, 2, 23]",1,26,2
0.97,0.45,"[7, 3, 19]",1,26,3
0.98,0.45,"[4, 41, 15]",-1,19,41
0.99,0.45,"[11, 5, 15]",1,26,5
1.0,0.45,"[2, 25, 23]",1,25,25
0.0,0.46,"[10, 11, 9, 3, 27]",-1,46,14
0.01,0.46,"[26, 13, 8, 13]",-1,34,26
0.02,0.46,"[52, 8]",-1,52,8
0.03,0.46,"[29, 31]",-1,29,31
0.04,0.46,"[23, 37]",-1,23,37
0.05,0.46,"[11, 49]",-1,11,49
0.06,0.46,"[8, 7, 7, 38]",-1,15,45
0.07,0.46,"[13, 13, 34]",-1,47,13
0.08,0.46,"[18, 42]",-1,18,42
0.09,0.46,"[8, 14, 34, 4]",-1,42,18
0.1,0.46,"[44, 16]",-1,44,16
0.46,0.11,"[21, 11, 10, 9, 9]",-1,40,20
0.12,0.46,"[14, 15, 16, 15]",-1,30,30
0.13,0.46,"[8, 52]",-1,8,52
0.14,0.46,"[23, 37]",-1,23,37
0.15,0.46,"[5, 55]",-1,5,55
0.16,0.46,"[33, 27]",-1,33,27
0.17,0.46,"[20, 40]",-1,20,40
0.18,0.46,[60],-1,60,0
0.19,0.46,"[12, 48]",-1,12,48
0.2,0.46,"[15, 8, 2, 35]",-1,17,43
0.21,0.46,"[6, 48]",2,6,48
0.22,0.46,[60],-1,60,0
0.23,0.46,[60],-1,60,0
0.24,0.46,"[15, 10, 6, 10, 19]",-1,40,20
0.25,0.46,"[7, 4, 49]",-1,56,4
0.26,0.46,"[17, 43]",-1,17,43
0.27,0.46,"[9, 2, 6, 11, 1, 13, 18]",-1,34,26
0.28,0.46,"[9, 18, 11, 19, 3]",-1,23,37
0.29,0.46,"[51, 9]",-1,51,9
0.3,0.46,[60],-1,60,0
0.31,0.46,"[29, 31]",-1,29,31
0.32,0.46,"[54, 6]",-1,54,6
0.33,0.46,"[2, 8, 34, 16]",-1,36,24
0.34,0.46,"[11, 6, 25, 18]",-1,36,24
0.35,0.46,"[18, 32, 10]",-1,28,32
0.36,0.46,"[19, 14, 15, 12]",-1,34,26
0.37,0.46,"[44, 8, 8]",-1,52,8
0.38,0.46,"[11, 44, 5]",-1,16,44
0.39,0.46,"[55, 5]",-1,55,5
0.4,0.46,[60],-1,60,0
0.41,0.46,"[17, 28, 15]",-1,32,28
0.42,0.46,"[4, 33, 11, 12]",-1,15,45
0.43,0.46,"[5, 23, 18, 14]",-1,23,37
0.44,0.46,"[14, 1, 32, 13]",-1,46,14
0.45,0.46,"[48, 12]",-1,48,12
0.46,0.46,"[40, 20]",-1,40,20
0.47,0.46,"[26, 4, 13, 7, 10]",-1,49,11
0.48,0.46,"[5, 32, 12, 11]",-1,17,43
0.49,0.46,"[26, 34]",-1,26,34
0.5,0.46,"[36, 11, 5, 8]",-1,41,19
0.51,0.46,"[26, 34]",-1,26,34
0.52,0.46,[50],1,50,0
0.53,0.46,"[41, 10, 7]",1,48,10
0.54,0.46,"[21, 25, 12, 2]",-1,33,27
0.55,0.46,"[8, 15, 9, 16, 12]",-1,29,31
0.56,0.46,"[11, 49]",-1,11,49
0.57,0.46,[48],1,48,0
0.58,0.46,"[17, 12, 24]",1,41,12
0.59,0.46,"[5, 8, 6, 41]",-1,11,49
0.6,0.46,"[3, 36, 6, 14, 1]",-1,10,50
0.61,0.46,"[13, 38, 9]",-1,22,38
0.62,0.46,"[19, 5, 8, 28]",-1,27,33
0.63,0.46,"[13, 36, 11]",-1,24,36
0.64,0.46,[35],1,35,0
0.65,0.46,"[21, 39]",-1,21,39
0.66,0.46,"[29, 15, 6]",1,35,15
0.67,0.46,"[3, 12, 30, 15]",-1,33,27
0.68,0.46,[38],1,38,0
0.69,0.46,"[15, 15, 13, 3, 6]",1,34,18
0.7,0.46,[33],1,33,0
0.71,0.46,"[2, 56]",2,2,56
0.72,0.46,"[9, 13, 26]",1,35,13
0.73,0.46,"[22, 2, 14]",1,36,2
0.74,0.46,"[4, 9, 23, 4, 7]",1,34,13
0.75,0.46,[33],1,33,0
0.76,0.46,[32],1,32,0
0.77,0.46,[35],1,35,0
0.78,0.46,"[8, 5, 24]",1,32,5
0.79,0.46,"[25, 8, 5]",1,30,8
0.8,0.46,[32],1,32,0
0.81,0.46,"[9, 51]",-1,9,51
0.46,0.82,"[9, 21, 14, 9]",2,23,30
0.83,0.46,"[21, 2, 9]",1,30,2
0.84,0.46,[29],1,29,0
0.85,0.46,"[25, 8, 4]",1,29,8
0.86,0.46,"[21, 1, 7]",1,28,1
0.87,0.46,"[3, 34, 1, 15]",2,4,49
0.88,0.46,[28],1,28,0
0.89,0.46,"[23, 9, 5]",1,28,9
0.9,0.46,"[9, 26, 20]",1,29,26
0.91,0.46,[27],1,27,0
0.92,0.46,"[8, 6, 19]",1,27,6
0.93,0.46,[28],1,28,0
0.94,0.46,[26],1,26,0
0.95,0.46,"[24, 7, 2]",1,26,7
0.96,0.46,[25],1,25,0
0.97,0.46,[26],1,26,0
0.98,0.46,"[20, 18, 6]",1,26,18
0.99,0.46,"[6, 53, 1]",-1,7,53
1.0,0.46,"[19, 10, 6]",1,25,10
0.0,0.47,[60],-1,60,0
0.01,0.47,"[6, 12, 18, 8, 16]",-1,40,20
0.02,0.47,"[3, 21, 3, 19, 14]",-1,20,40
0.47,0.03,"[3, 14, 41, 2]",-1,44,16
0.04,0.47,"[19, 14, 27]",-1,46,14
0.05,0.47,"[6, 30, 8, 16]",-1,14,46
0.06,0.47,"[2, 24, 14, 17, 1, 2]",-1,17,43
0.07,0.47,"[43, 17]",-1,43,17
0.08,0.47,"[36, 24]",-1,36,24
0.09,0.47,"[30, 20, 4, 6]",-1,34,26
0.1,0.47,"[18, 42]",-1,18,42
0.11,0.47,[60],-1,60,0
0.12,0.47,"[34, 26]",-1,34,26
0.13,0.47,"[8, 34, 13, 5]",-1,21,39
0.14,0.47,"[50, 10]",-1,50,10
0.15,0.47,"[2, 50]",2,2,50
0.16,0.47,"[43, 6, 3, 5, 3]",-1,49,11
0.17,0.47,"[29, 31]",-1,29,31
0.18,0.47,"[15, 16, 29]",-1,44,16
0.19,0.47,"[3, 13, 26, 13, 5]",-1,34,26
0.2,0.47,"[15, 24, 21]",-1,36,24
0.21,0.47,[60],-1,60,0
0.22,0.47,"[23, 7, 22, 8]",-1,45,15
0.23,0.47,"[26, 6, 9, 19]",-1,35,25
0.24,0.47,[60],-1,60,0
0.25,0.47,"[1, 10, 12, 37]",-1,13,47
0.26,0.47,[60],-1,60,0
0.27,0.47,"[58, 2]",-1,58,2
0.47,0.28,"[45, 3, 8]",1,53,3
0.29,0.47,"[56, 4]",-1,56,4
0.3,0.47,"[6, 7, 32, 15]",-1,38,22
0.31,0.47,"[31, 29]",-1,31,29
0.32,0.47,"[16, 44]",-1,16,44
0.33,0.47,"[47, 13]",-1,47,13
0.34,0.47,"[16, 44]",-1,16,44
0.35,0.47,[60],-1,60,0
0.36,0.47,"[10, 1, 27, 12, 10]",-1,47,13
0.37,0.47,[60],-1,60,0
0.38,0.47,"[8, 13, 39]",-1,47,13
0.39,0.47,"[51, 4, 3, 2]",-1,54,6
0.4,0.47,"[39, 11, 10]",-1,49,11
0.41,0.47,"[8, 28, 24]",-1,32,28
0.42,0.47,"[2, 7, 5, 29, 17]",-1,24,36
0.43,0.47,"[1, 7, 14, 38]",-1,15,45
0.44,0.47,"[11, 49]",-1,11,49
0.45,0.47,"[27, 33]",-1,27,33
0.46,0.47,"[32, 14, 10, 4]",-1,42,18
0.47,0.47,"[32, 28]",-1,32,28
0.48,0.47,"[20, 5, 32]",1,52,5
0.49,0.47,"[5, 49, 6]",-1,11,49
0.5,0.47,[52],1,52,0
0.51,0.47,"[26, 9, 23]",1,49,9
0.52,0.47,[49],1,49,0
0.53,0.47,"[17, 10, 27]",1,44,10
0.54,0.47,"[15, 45]",-1,15,45
0.55,0.47,"[9, 8, 36]",1,45,8
0.56,0.47,"[11, 25, 24]",-1,35,25
0.57,0.47,"[32, 28]",-1,32,28
0.58,0.47,[40],1,40,0
0.59,0.47,"[3, 17, 25, 8, 7]",-1,35,25
0.6,0.47,"[6, 41, 13]",-1,19,41
0.61,0.47,"[33, 4, 8]",1,41,4
0.62,0.47,"[30, 20, 10]",1,40,20
0.63,0.47,"[24, 16, 17]",1,41,16
0.64,0.47,"[33, 1, 6]",1,39,1
0.47,0.65,[46],1,46,0
0.66,0.47,"[21, 17, 2, 12, 2, 2, 4]",-1,29,31
0.67,0.47,"[9, 51]",-1,9,51
0.68,0.47,"[7, 44, 9]",-1,16,44
0.69,0.47,"[6, 22, 26, 6]",-1,32,28
0.7,0.47,"[15, 45]",-1,15,45
0.71,0.47,"[8, 30, 22]",-1,30,30
0.72,0.47,"[8, 12, 26]",1,34,12
0.73,0.47,[33],1,33,0
0.74,0.47,"[16, 42, 2]",-1,18,42
0.47,0.75,"[14, 10, 36]",-1,50,10
0.76,0.47,[33],1,33,0
0.77,0.47,"[14, 25, 18]",1,32,25
0.78,0.47,"[21, 39]",-1,21,39
0.79,0.47,[31],1,31,0
0.8,0.47,"[13, 25, 3, 19]",-1,16,44
0.47,0.81,[57],1,57,0
0.82,0.47,"[9, 1, 21]",1,30,1
0.83,0.47,"[10, 50]",-1,10,50
0.84,0.47,"[7, 12, 10, 23, 5, 3]",-1,22,38
0.85,0.47,[29],1,29,0
0.86,0.47,"[24, 36]",-1,24,36
0.87,0.47,[29],1,29,0
0.88,0.47,"[8, 8, 21]",1,29,8
0.89,0.47,"[4, 3, 24]",1,28,3
0.9,0.47,[27],1,27,0
0.91,0.47,"[19, 41]",-1,19,41
0.92,0.47,"[6, 53]",2,6,53
0.93,0.47,[27],1,27,0
0.94,0.47,"[24, 36]",-1,24,36
0.95,0.47,"[8, 52]",-1,8,52
0.96,0.47,"[22, 17, 4]",1,26,17
0.97,0.47,[26],1,26,0
0.98,0.47,[25],1,25,0
0.99,0.47,"[7, 16, 4, 33]",-1,11,49
1.0,0.47,[25],1,25,0
0.0,0.48,[60],-1,60,0
0.01,0.48,[60],-1,60,0
0.02,0.48,"[51, 9]",-1,51,9
0.03,0.48,"[14, 10, 36]",-1,50,10
0.04,0.48,"[35, 15, 2, 8]",-1,37,23
0.05,0.48,[60],-1,60,0
0.06,0.48,"[48, 12]",-1,48,12
0.07,0.48,"[13, 47]",-1,13,47
0.08,0.48,"[7, 46]",2,7,46
0.09,0.48,[60],-1,60,0
0.1,0.48,"[19, 35, 2, 4]",-1,21,39
0.11,0.48,"[15, 45]",-1,15,45
0.12,0.48,"[20, 2, 38]",-1,58,2
0.13,0.48,[60],-1,60,0
0.14,0.48,"[50, 10]",-1,50,10
0.15,0.48,"[18, 9, 5, 28]",-1,23,37
0.16,0.48,"[5, 34, 11, 10]",-1,16,44
0.48,0.17,"[15, 8, 32]",1,47,8
0.18,0.48,[60],-1,60,0
0.19,0.48,"[2, 36, 22]",-1,24,36
0.2,0.48,[60],-1,60,0
0.21,0.48,"[4, 24, 27, 5]",-1,31,29
0.22,0.48,"[2, 4, 4, 19, 20, 11]",-1,26,34
0.23,0.48,[60],-1,60,0
0.24,0.48,[60],-1,60,0
0.25,0.48,[60],-1,60,0
0.26,0.48,"[22, 38]",-1,22,38
0.27,0.48,"[20, 40]",-1,20,40
0.28,0.48,"[10, 10, 26, 14]",-1,36,24
0.29,0.48,"[24, 11, 25]",-1,49,11
0.3,0.48,"[7, 46]",2,7,46
0.31,0.48,[60],-1,60,0
0.32,0.48,"[32, 16, 12]",-1,44,16
0.33,0.48,"[21, 19, 14, 2, 4]",-1,39,21
0.34,0.48,"[52, 8]",-1,52,8
0.35,0.48,[60],-1,60,0
0.36,0.48,"[37, 23]",-1,37,23
0.37,0.48,"[36, 24]",-1,36,24
0.38,0.48,"[18, 42]",-1,18,42
0.39,0.48,[60],-1,60,0
0.4,0.48,"[16, 5, 36, 3]",-1,52,8
0.41,0.48,[60],-1,60,0
0.42,0.48,"[34, 7, 3, 8, 5, 3]",-1,42,18
0.43,0.48,"[12, 16, 15, 14, 2, 1]",-1,29,31
0.44,0.48,[51],1,51,0
0.45,0.48,[52],1,52,0
0.46,0.48,"[51, 9]",-1,51,9
0.47,0.48,"[10, 9, 14, 3, 5, 19]",-1,29,31
0.48,0.48,"[9, 2, 41]",1,50,2
0.49,0.48,"[11, 2, 37]",1,48,2
0.5,0.48,[58],1,58,0
0.51,0.48,"[8, 37, 11, 4]",-1,19,41
0.52,0.48,[43],1,43,0
0.53,0.48,[43],1,43,0
0.54,0.48,"[11, 5, 32, 12]",-1,43,17
0.55,0.48,"[10, 2, 4, 44]",-1,14,46
0.56,0.48,"[16, 44]",-1,16,44
0.57,0.48,"[21, 39]",-1,21,39
0.58,0.48,[43],1,43,0
0.59,0.48,"[24, 36]",-1,24,36
0.6,0.48,[41],1,41,0
0.61,0.48,"[24, 36]",-1,24,36
0.62,0.48,"[21, 5, 11, 2, 7]",1,39,7
0.63,0.48,"[23, 23, 14]",-1,37,23
0.64,0.48,"[13, 47]",-1,13,47
0.65,0.48,"[14, 24, 19, 3]",-1,33,27
0.66,0.48,[38],1,38,0
0.67,0.48,"[9, 6, 25, 20]",-1,34,26
0.68,0.48,"[6, 28, 26]",1,32,28
0.69,0.48,"[18, 42]",-1,18,42
0.7,0.48,"[24, 36]",-1,24,36
0.71,0.48,"[14, 9, 15, 5, 4, 13]",-1,33,27
0.72,0.48,[31],1,31,0
0.73,0.48,"[30, 30]",-1,30,30
0.74,0.48,"[26, 5, 8]",1,34,5
0.75,0.48,[33],1,33,0
0.76,0.48,"[2, 39, 19]",-1,21,39
0.77,0.48,"[10, 50]",-1,10,50
0.78,0.48,"[14, 43, 3]",-1,17,43
0.48,0.79,[51],1,51,0
0.8,0.48,[32],1,32,0
0.81,0.48,"[16, 24, 15]",1,31,24
0.82,0.48,"[22, 33, 5]",-1,27,33
0.83,0.48,"[10, 38, 12]",-1,22,38
0.84,0.48,"[8, 9, 22]",1,30,9
0.85,0.48,"[6, 7, 25]",1,31,7
0.86,0.48,"[9, 3, 20]",1,29,3
0.87,0.48,"[13, 8, 15]",1,28,8
0.88,0.48,"[12, 19, 16]",1,28,19
0.89,0.48,"[17, 13, 10]",1,27,13
0.9,0.48,[26],1,26,0
0.91,0.48,[27],1,27,0
0.48,0.92,[54],1,54,0
0.93,0.48,"[11, 10, 17]",1,28,10
0.94,0.48,"[17, 35, 8]",-1,25,35
0.95,0.48,[26],1,26,0
0.96,0.48,[26],1,26,0
0.97,0.48,[26],1,26,0
0.98,0.48,"[12, 22, 14]",1,26,22
0.99,0.48,"[21, 39]",-1,21,39
1.0,0.48,[25],1,25,0
0.0,0.49,"[22, 38]",-1,22,38
0.01,0.49,"[8, 48, 4]",-1,12,48
0.02,0.49,"[7, 50]",2,7,50
0.03,0.49,"[13, 22, 7, 18]",-1,20,40
0.04,0.49,"[11, 5, 9, 10, 25]",-1,45,15
0.05,0.49,"[46, 14]",-1,46,14
0.06,0.49,"[49, 11]",-1,49,11
0.07,0.49,"[11, 17, 32]",-1,43,17
0.08,0.49,[60],-1,60,0
0.09,0.49,"[19, 26, 15]",-1,34,26
0.1,0.49,"[5, 49]",2,5,49
0.11,0.49,"[37, 23]",-1,37,23
0.12,0.49,"[13, 26, 13, 8]",-1,26,34
0.13,0.49,"[39, 21]",-1,39,21
0.14,0.49,"[55, 5]",-1,55,5
0.15,0.49,"[26, 20, 14]",-1,40,20
0.16,0.49,"[11, 10, 14, 25]",-1,25,35
0.17,0.49,"[1, 56]",2,1,56
0.18,0.49,"[39, 21]",-1,39,21
0.19,0.49,"[5, 4, 19, 30, 2]",-1,26,34
0.2,0.49,"[6, 31, 23]",-1,29,31
0.21,0.49,"[44, 12, 4]",-1,48,12
0.22,0.49,"[15, 30, 15]",-1,30,30
0.23,0.49,"[16, 3, 11, 21, 9]",-1,36,24
0.24,0.49,"[28, 17, 15]",-1,43,17
0.25,0.49,"[25, 9, 26]",-1,51,9
0.26,0.49,[60],-1,60,0
0.27,0.49,[60],-1,60,0
0.49,0.28,"[31, 11, 9, 5, 4]",-1,44,16
0.29,0.49,"[1, 7, 52]",-1,53,7
0.3,0.49,"[20, 14, 26]",-1,46,14
0.31,0.49,[60],-1,60,0
0.32,0.49,"[8, 6, 25, 16, 5]",-1,38,22
0.33,0.49,"[20, 40]",-1,20,40
0.34,0.49,"[31, 18, 11]",-1,42,18
0.35,0.49,"[16, 15, 12, 17]",-1,28,32
0.36,0.49,"[59, 1]",-1,59,1
0.37,0.49,"[16, 5, 15, 8, 15, 1]",-1,46,14
0.38,0.49,"[4, 5, 6, 10, 6, 29]",-1,16,44
0.39,0.49,"[3, 51]",2,3,51
0.4,0.49,"[18, 9, 1, 10, 9, 11, 2]",-1,30,30
0.41,0.49,"[35, 4, 21]",-1,56,4
0.42,0.49,[56],1,56,0
0.43,0.49,"[10, 5, 33, 12]",-1,43,17
0.44,0.49,"[30, 30]",-1,30,30
0.45,0.49,"[26, 1, 9, 3, 7, 14]",-1,42,18
0.46,0.49,"[5, 46]",2,5,46
0.47,0.49,"[12, 18, 11, 1, 18]",-1,41,19
0.48,0.49,[46],1,46,0
0.49,0.49,"[18, 42]",-1,18,42
0.5,0.49,"[10, 31, 19]",-1,29,31
0.51,0.49,"[6, 7, 30, 17]",-1,36,24
0.52,0.49,"[5, 7, 31, 7, 10]",-1,46,14
0.53,0.49,"[24, 7, 10, 7, 12]",-1,46,14
0.54,0.49,"[20, 21, 19]",-1,39,21
0.55,0.49,"[7, 11, 41]",1,48,11
0.56,0.49,"[1, 42, 17]",-1,18,42
0.57,0.49,"[5, 3, 42, 10]",-1,47,13
0.58,0.49,"[19, 41]",-1,19,41
0.59,0.49,"[24, 36]",-1,24,36
0.49,0.6,[56],1,56,0
